Elapsed Time (ms),ECEF X (m),ECEF Y (m),ECEF Z (m),ECEF Error X (m),ECEF Error Y (m),ECEF Error Z (m),Body Azimuth (rad),Body Elevation (rad),Range (m),PSR (m),ADR,Clock Correction (s),Clock Noise (m),Delta Af0 (s),Delta Af1 (s/s),Iono Correction (m),Tropo Correction (m),PSR Offset (m),Receiver Antenna Azimuth (rad),Receiver Antenna Elevation (rad),Receiver Antenna Gain (dBi),SV Antenna Azimuth (rad),SV Antenna Elevation (rad),Relative Power Level (incl. Receiver Antenna gain) (dB),Doppler Frequency (Hz),PSR Change Rate (m/s),Receiver Carrier Phase Offset (rad),Satellite Carrier Phase Offset (rad),GPS TOW,GPS Week Number,SBAS t0,Calibration offset (m),PSR satellite time (ms)
1900,5570558.475825,-14484577.51237,21258313.88188,0,0,0,0.2599348446001,1.354141136438,20065895.66898,20119456.173326,105728439.8007,-0.0001786451219149,0,0,0,1.522207618293,2.521926568556,0,0.2599348446001,1.357388427111,4.388631401667,1.535822526725,1.518767715617,6.576133637436,87.95068559495,-16.736458987,0,0,172801.900,2099,0,0,1832.888718057
2000,5570834.713033,-14484586.07452,21258236.69043,0,0,0,0.2600014528893,1.354143534583,20065893.99581,20119454.500092,105728431.0078,-0.0001786451217079,0,0,0,1.52220708039,2.521925246874,0,0.2600014528893,1.357390768622,4.388638109602,1.535881332761,1.518768284638,6.576143017508,87.9073333634,-16.72820933163,0,0,172802.000,2099,0,0,1932.888723638
2100,5571110.949194,-14484594.6383,21258159.49434,0,0,0,0.2600680625453,1.354145932015,20065892.32347,20119452.8276828,105728422.2192,-0.0001786451215009,0,0,0,1.522206542655,2.521923925601,0,0.2600680625453,1.357393109404,4.38864481545,1.535940135164,1.51876885349,6.57615239456,87.86400070838,-16.71996340156,0,0,172802.100,2099,0,0,2032.888729217
2200,5571387.18431,-14484603.20371,21258082.2936,0,0,0,0.2601346735676,1.354148328734,20065890.65195,20119451.1560985,105728413.435,-0.0001786451212939,0,0,0,1.522206005088,2.521922604737,0,0.2601346735676,1.357395449459,4.388651519212,1.535998946132,1.518769422175,6.576161768593,87.8206582651,-16.71171560884,0,0,172802.200,2099,0,0,2132.888734792
2300,5571663.418379,-14484611.77076,21258005.08821,0,0,0,0.260201285956,1.35415072474,20065888.98125,20119449.4853391,105728404.6551,-0.0001786451210868,0,0,0,1.522205467689,2.521921284281,0,0.260201285956,1.357397788785,4.388658220888,1.536057746563,1.518769990691,6.576171139606,87.77729624528,-16.70346409082,0,0,172802.300,2099,0,0,2232.888740365
2400,5571939.651402,-14484620.33944,21257927.87818,0,0,0,0.2602678997099,1.354153120033,20065887.31138,20119447.8154045,105728395.8795,-0.0001786451208798,0,0,0,1.522204930459,2.521919964234,0,0.2602678997099,1.357400127382,4.388664920477,1.536116555495,1.518770559038,6.576180507598,87.73395380199,-16.6952162981,0,0,172802.400,2099,0,0,2332.888745936
2500,5572215.883378,-14484628.90975,21257850.6635,0,0,0,0.2603345148292,1.354155514613,20065885.64234,20119446.1462949,105728387.1083,-0.0001786451206728,0,0,0,1.522204393397,2.521918644596,0,0.2603345148292,1.357402465252,4.388671617979,1.536175367558,1.518771127218,6.576189872571,87.69059178218,-16.68696478009,0,0,172802.500,2099,0,0,2432.888751503
2600,5572492.114307,-14484637.4817,21257773.44417,0,0,0,0.2604011313134,1.35415790848,20065883.97411,20119444.4780101,105728378.3414,-0.0001786451204657,0,0,0,1.522203856503,2.521917325367,0,0.2604011313134,1.357404802393,4.388678313394,1.536234178661,1.518771695228,6.576199234524,87.64724933889,-16.67871698737,0,0,172802.600,2099,0,0,2532.888757068
2700,5572768.34419,-14484646.05528,21257696.2202,0,0,0,0.2604677491621,1.354160301634,20065882.30672,20119442.8105502,105728369.5789,-0.0001786451202587,0,0,0,1.522203319777,2.521916006547,0,0.2604677491621,1.357407138805,4.388685006723,1.536292991832,1.518772263071,6.576208593456,87.6039068956,-16.67046919465,0,0,172802.700,2099,0,0,2632.88876263
2800,5573044.573026,-14484654.63049,21257618.99157,0,0,0,0.2605343683751,1.354162694075,20065880.64015,20119441.1439152,105728360.8206,-0.0001786451200517,0,0,0,1.522202783219,2.521914688135,0,0.2605343683751,1.357409474489,4.388691697964,1.536351804571,1.518772830745,6.576217949368,87.56054487579,-16.66221767664,0,0,172802.800,2099,0,0,2732.888768189
2900,5573320.800815,-14484663.20734,21257541.7583,0,0,0,0.260600988952,1.354165085802,20065878.9744,20119439.4781051,105728352.0668,-0.0001786451198446,0,0,0,1.52220224683,2.521913370132,0,0.260600988952,1.357411809444,4.388698387118,1.536410620773,1.518773398251,6.576227302259,87.51721222077,-16.65397174656,0,0,172802.900,2099,0,0,2832.888773746
3000,5573597.027558,-14484671.78582,21257464.52039,0,0,0,0.2606676108923,1.354167476817,20065877.30948,20119437.8131199,105728343.3172,-0.0001786451196376,0,0,0,1.522201710609,2.521912052538,0,0.2606676108923,1.357414143671,4.388705074186,1.536469437381,1.518773965588,6.57623665213,87.47386977748,-16.64572395384,0,0,172803.000,2099,0,0,2932.8887793
3100,5573873.253253,-14484680.36593,21257387.27782,0,0,0,0.2607342341959,1.354169867118,20065875.64538,20119436.1489596,105728334.572,-0.0001786451194305,0,0,0,1.522201174556,2.521910735353,0,0.2607342341959,1.357416477169,4.388711759166,1.536528256566,1.518774532757,6.57624599898,87.43050775767,-16.63747243583,0,0,172803.100,2099,0,0,3032.888784851
3200,5574149.477901,-14484688.94767,21257310.03061,0,0,0,0.2608008588622,1.354172256706,20065873.98211,20119434.4856242,105728325.8311,-0.0001786451192235,0,0,0,1.522200638671,2.521909418576,0,0.2608008588622,1.357418809939,4.388718442059,1.536587079314,1.518775099758,6.57625534281,87.38717510265,-16.62922650576,0,0,172803.200,2099,0,0,3132.888790399
3300,5574425.701503,-14484697.53105,21257232.77875,0,0,0,0.2608674848909,1.35417464558,20065872.31967,20119432.8231138,105728317.0946,-0.0001786451190165,0,0,0,1.522200102954,2.521908102209,0,0.2608674848909,1.35742114198,4.388725122864,1.536645896302,1.51877566659,6.576264683618,87.34383265936,-16.62097871304,0,0,172803.300,2099,0,0,3232.888795945
3400,5574701.924057,-14484706.11606,21257155.52225,0,0,0,0.2609341122818,1.354177033742,20065870.65804,20119431.1614283,105728308.3623,-0.0001786451188094,0,0,0,1.522199567406,2.52190678625,0,0.2609341122818,1.357423473292,4.388731801582,1.536704717782,1.518776233254,6.576274021406,87.30047063954,-16.61272719502,0,0,172803.400,2099,0,0,3332.888801487
3500,5574978.145564,-14484714.7027,21257078.2611,0,0,0,0.2610007410344,1.35417942119,20065868.99725,20119429.5005676,105728299.6345,-0.0001786451186024,0,0,0,1.522199032025,2.5219054707,0,0.2610007410344,1.357425803876,4.388738478213,1.536763543768,1.518776799749,6.576283356172,87.25710861973,-16.60447567701,0,0,172803.500,2099,0,0,3432.888807027
3600,5575254.366023,-14484723.29098,21257000.9953,0,0,0,0.2610673711483,1.354181807924,20065867.33728,20119427.840532,105728290.9109,-0.0001786451183953,0,0,0,1.522198496813,2.521904155559,0,0.2610673711483,1.357428133731,4.388745152756,1.536822374981,1.518777366076,6.576292687917,87.21374659991,-16.596224159,0,0,172803.600,2099,0,0,3532.888812565
3700,5575530.585435,-14484731.88089,21256923.72485,0,0,0,0.2611340026233,1.354184193946,20065865.67813,20119426.1813212,105728282.1917,-0.0001786451181883,0,0,0,1.522197961769,2.521902840826,0,0.2611340026233,1.357430462857,4.388751825211,1.536881199807,1.518777932235,6.576302016641,87.17040415662,-16.58797636628,0,0,172803.700,2099,0,0,3632.888818099
3800,5575806.8038,-14484740.47243,21256846.44976,0,0,0,0.2612006354589,1.354186579254,20065864.01981,20119424.5229354,105728273.4769,-0.0001786451179812,0,0,0,1.522197426894,2.521901526503,0,0.2612006354589,1.357432791255,4.388758495578,1.536940022533,1.518778498225,6.576311342344,87.12706171334,-16.57972857356,0,0,172803.800,2099,0,0,3732.888823631
3900,5576083.021117,-14484749.06561,21256769.17002,0,0,0,0.2612672696549,1.354188963848,20065862.36231,20119422.8653745,105728264.7663,-0.0001786451177742,0,0,0,1.522196892186,2.521900212588,0,0.2612672696549,1.357435118924,4.388765163858,1.536998853716,1.518779064047,6.576320665025,87.08371927005,-16.57148078084,0,0,172803.900,2099,0,0,3832.88882916
4000,5576359.237387,-14484757.66041,21256691.88564,0,0,0,0.2613339052108,1.354191347729,20065860.70564,20119421.2086386,105728256.0601,-0.0001786451175671,0,0,0,1.522196357647,2.521898899082,0,0.2613339052108,1.357437445864,4.38877183005,1.537057682276,1.5187796297,6.576329984684,87.04034746197,-16.56322740018,0,0,172804.000,2099,0,0,3932.888834686
4100,5576635.452609,-14484766.25685,21256614.5966,0,0,0,0.2614005421263,1.354193730897,20065859.04979,20119419.5527276,105728247.3583,-0.0001786451173601,0,0,0,1.522195823276,2.521897585984,0,0.2614005421263,1.357439772075,4.388778494154,1.537116521922,1.518780195185,6.576339301321,86.99700501868,-16.55497960746,0,0,172804.100,2099,0,0,4032.88884021
4200,5576911.666783,-14484774.85493,21256537.30292,0,0,0,0.261467180401,1.35419611335,20065857.39477,20119417.8976416,105728238.6607,-0.000178645117153,0,0,0,1.522195289073,2.521896273296,0,0.261467180401,1.357442097557,4.388785156169,1.537175354298,1.518780760501,6.576348614937,86.95368215193,-16.54673554003,0,0,172804.200,2099,0,0,4132.888845731
4300,5577187.87991,-14484783.45463,21256460.0046,0,0,0,0.2615338200346,1.354198495091,20065855.74057,20119416.2433806,105728229.9675,-0.000178645116946,0,0,0,1.522194755038,2.521894961017,0,0.2615338200346,1.35744442231,4.388791816097,1.537234182574,1.518781325649,6.576357925531,86.91029076731,-16.53847843409,0,0,172804.300,2099,0,0,4232.888851249
4400,5577464.091988,-14484792.05597,21256382.70162,0,0,0,0.2616004610268,1.354200876118,20065854.0872,20119414.5899445,105728221.2787,-0.0001786451167389,0,0,0,1.522194221171,2.521893649146,0,0.2616004610268,1.357446746334,4.388798473936,1.537293020558,1.518781890628,6.576367233102,86.86695811229,-16.53023250401,0,0,172804.400,2099,0,0,4332.888856764
4500,5577740.303019,-14484800.65894,21256305.394,0,0,0,0.2616671033771,1.354203256431,20065852.43465,20119412.9373333,105728212.5941,-0.0001786451165319,0,0,0,1.522193687473,2.521892337684,0,0.2616671033771,1.35744906963,4.388805129687,1.537351858719,1.518782455439,6.576376537652,86.82358630421,-16.52197912335,0,0,172804.500,2099,0,0,4432.888862276
4600,5578016.513002,-14484809.26355,21256228.08174,0,0,0,0.2617337470852,1.354205636031,20065850.78293,20119411.2855472,105728203.914,-0.0001786451163248,0,0,0,1.522193153942,2.521891026631,0,0.2617337470852,1.357451392196,4.38881178335,1.537410698969,1.518783020081,6.576385839179,86.78024386092,-16.51373133063,0,0,172804.600,2099,0,0,4532.888867786
4700,5578292.721936,-14484817.86978,21256150.76482,0,0,0,0.2618003921508,1.354208014917,20065849.13203,20119409.634586,105728195.2381,-0.0001786451161178,0,0,0,1.52219262058,2.521889715986,0,0.2618003921508,1.357453714033,4.388818434924,1.537469543328,1.518783584555,6.576395137684,86.73689162937,-16.50548167527,0,0,172804.700,2099,0,0,4632.888873293
4800,5578568.929823,-14484826.47765,21256073.44326,0,0,0,0.2618670385735,1.354210393089,20065847.48196,20119407.9844498,105728186.5666,-0.0001786451159107,0,0,0,1.522192087386,2.521888405751,0,0.2618670385735,1.357456035142,4.388825084409,1.537528380568,1.51878414886,6.576404433166,86.69352960956,-16.49723015726,0,0,172804.800,2099,0,0,4732.888878797
4900,5578845.136661,-14484835.08715,21255996.11706,0,0,0,0.2619336863529,1.354212770547,20065845.83271,20119406.3351385,105728177.8994,-0.0001786451157036,0,0,0,1.522191554361,2.521887095924,0,0.2619336863529,1.357458355521,4.388831731806,1.537587218654,1.518784712997,6.576413725626,86.65016758974,-16.48897863925,0,0,172804.900,2099,0,0,4832.888884299
5000,5579121.342451,-14484843.69829,21255918.7862,0,0,0,0.2620003354887,1.354215147292,20065844.18429,20119404.6866523,105728169.2366,-0.0001786451154966,0,0,0,1.522191021503,2.521885786506,0,0.2620003354887,1.357460675171,4.388838377114,1.537646067547,1.518785276965,6.576423015063,86.60683493472,-16.48073270917,0,0,172805.000,2099,0,0,4932.888889798
5100,5579397.547193,-14484852.31106,21255841.4507,0,0,0,0.2620669859805,1.354217523323,20065842.53669,20119403.0389911,105728160.578,-0.0001786451152895,0,0,0,1.522190488814,2.521884477497,0,0.2620669859805,1.357462994092,4.388845020333,1.537704916364,1.518785840765,6.576432301477,86.5634729149,-16.47248119116,0,0,172805.100,2099,0,0,5032.888895294
5200,5579673.750886,-14484860.92546,21255764.11055,0,0,0,0.2621336378281,1.354219898641,20065840.88992,20119401.3921548,105728151.9239,-0.0001786451150825,0,0,0,1.522189956292,2.521883168897,0,0.2621336378281,1.357465312284,4.388851661464,1.537763762899,1.518786404396,6.576441584869,86.52012068335,-16.46423153579,0,0,172805.200,2099,0,0,5132.888900787
5300,5579949.953531,-14484869.54149,21255686.76576,0,0,0,0.2622002910309,1.354222273244,20065839.24397,20119399.7461435,105728143.274,-0.0001786451148754,0,0,0,1.522189423939,2.521881860706,0,0.2622002910309,1.357467629747,4.388858300505,1.537822607289,1.518786967859,6.576450865237,86.4767684518,-16.45598188043,0,0,172805.300,2099,0,0,5232.888906277
5400,5580226.155127,-14484878.15915,21255609.41632,0,0,0,0.2622669455887,1.354224647134,20065837.59885,20119398.1009573,105728134.6285,-0.0001786451146683,0,0,0,1.522188891754,2.521880552923,0,0.2622669455887,1.35746994648,4.388864937458,1.537881455457,1.518787531153,6.576460142582,86.43341622025,-16.44773222506,0,0,172805.400,2099,0,0,5332.888911765
5500,5580502.355675,-14484886.77845,21255532.06223,0,0,0,0.2623336015011,1.354227020309,20065835.95455,20119396.4565961,105728125.9873,-0.0001786451144613,0,0,0,1.522188359738,2.52187924555,0,0.2623336015011,1.357472262484,4.388871572321,1.537940308323,1.518788094279,6.576469416904,86.39004441216,-16.4394788444,0,0,172805.500,2099,0,0,5432.88891725
5600,5580778.555174,-14484895.39938,21255454.7035,0,0,0,0.2624002587677,1.354229392771,20065834.31108,20119394.8130598,105728117.3505,-0.0001786451142542,0,0,0,1.522187827889,2.521877938585,0,0.2624002587677,1.357474577759,4.388878205095,1.537999166358,1.518788657236,6.576478688203,86.34670196888,-16.43123105168,0,0,172805.600,2099,0,0,5532.888922732
5700,5581054.753624,-14484904.02194,21255377.34012,0,0,0,0.2624669173882,1.354231764519,20065832.66843,20119393.1703486,105728108.718,-0.0001786451140471,0,0,0,1.522187296209,2.521876632029,0,0.2624669173882,1.357476892305,4.38888483578,1.538058020904,1.518789220024,6.576487956478,86.30335952559,-16.42298325896,0,0,172805.700,2099,0,0,5632.888928212
5800,5581330.951025,-14484912.64614,21255299.97209,0,0,0,0.2625335773623,1.354234135553,20065831.02661,20119391.5284624,105728100.0898,-0.0001786451138401,0,0,0,1.522186764696,2.521875325881,0,0.2625335773623,1.357479206121,4.388891464376,1.538116869724,1.518789782644,6.57649722173,86.25997792924,-16.41472801566,0,0,172805.800,2099,0,0,5732.888933689
5900,5581607.147378,-14484921.27197,21255222.59942,0,0,0,0.2626002386895,1.354236505873,20065829.38562,20119389.8874013,105728091.466,-0.000178645113633,0,0,0,1.522186233352,2.521874020143,0,0.2626002386895,1.357481519208,4.388898090882,1.538175727381,1.518790345095,6.576506483958,86.21664527422,-16.40648208559,0,0,172805.900,2099,0,0,5832.888939163
6000,5581883.342681,-14484929.89943,21255145.2221,0,0,0,0.2626669013696,1.354238875479,20065827.74544,20119388.2471651,105728082.8465,-0.0001786451134259,0,0,0,1.522185702176,2.521872714813,0,0.2626669013696,1.357483831566,4.388904715298,1.538234588483,1.518790907378,6.576515743163,86.17327346614,-16.39822870493,0,0,172806.000,2099,0,0,5932.888944634
6100,5582159.536936,-14484938.52852,21255067.84013,0,0,0,0.2627335654021,1.354241244371,20065826.1061,20119386.607754,105728074.2314,-0.0001786451132188,0,0,0,1.522185171169,2.521871409893,0,0.2627335654021,1.357486143194,4.388911337625,1.538293448786,1.518791469492,6.576524999343,86.12991144632,-16.38997718692,0,0,172806.100,2099,0,0,6032.888950102
6200,5582435.730141,-14484947.15925,21254990.45352,0,0,0,0.2628002307867,1.354243612548,20065824.46757,20119384.969168,105728065.6205,-0.0001786451130118,0,0,0,1.522184640329,2.521870105381,0,0.2628002307867,1.357488454093,4.388917957862,1.538352311484,1.518792031438,6.5765342525,86.08656900304,-16.3817293942,0,0,172806.200,2099,0,0,6132.888955568
6300,5582711.922297,-14484955.7916,21254913.06226,0,0,0,0.262866897523,1.354245980012,20065822.82988,20119383.331407,105728057.0141,-0.0001786451128047,0,0,0,1.522184109657,2.521868801278,0,0.262866897523,1.357490764262,4.38892457601,1.538411168442,1.518792593215,6.576543502632,86.04324613628,-16.37348532677,0,0,172806.300,2099,0,0,6232.888961031
6400,5582988.113404,-14484964.42559,21254835.66636,0,0,0,0.2629335656108,1.354248346762,20065821.193,20119381.694471,105728048.4119,-0.0001786451125976,0,0,0,1.522183579154,2.521867497583,0,0.2629335656108,1.357493073702,4.388931192067,1.538470028122,1.518793154823,6.576552749741,85.99986453993,-16.36523008347,0,0,172806.400,2099,0,0,6332.888966491
6500,5583264.303461,-14484973.06122,21254758.2658,0,0,0,0.2630002350495,1.354250712797,20065819.55696,20119380.0583601,105728039.8141,-0.0001786451123906,0,0,0,1.522183048819,2.521866194298,0,0.2630002350495,1.357495382412,4.388937806035,1.538528898778,1.518793716262,6.576561993825,85.95653188491,-16.35698415339,0,0,172806.500,2099,0,0,6432.888971949
6600,5583540.49247,-14484981.69847,21254680.86061,0,0,0,0.2630669058389,1.354253078118,20065817.92174,20119378.4230742,105728031.2206,-0.0001786451121835,0,0,0,1.522182518652,2.521864891422,0,0.2630669058389,1.357497690393,4.388944417913,1.538587766703,1.518794277534,6.576571234885,85.91316007683,-16.34873077273,0,0,172806.600,2099,0,0,6532.888977404
6700,5583816.680428,-14484990.33736,21254603.45076,0,0,0,0.2631335779787,1.354255442725,20065816.28734,20119376.7886134,105728022.6315,-0.0001786451119764,0,0,0,1.522181988653,2.521863588954,0,0.2631335779787,1.357499997644,4.388951027701,1.538646633652,1.518794838636,6.57658047292,85.86979805701,-16.34047925472,0,0,172806.700,2099,0,0,6632.888982856
6800,5584092.867338,-14484998.97788,21254526.03627,0,0,0,0.2632002514684,1.354257806618,20065814.65377,20119375.1549776,105728014.0467,-0.0001786451117693,0,0,0,1.522181458822,2.521862286895,0,0.2632002514684,1.357502304165,4.388957635398,1.538705499178,1.51879539957,6.576589707931,85.82642624893,-16.33222587407,0,0,172806.800,2099,0,0,6732.888988305
6900,5584369.053197,-14485007.62003,21254448.61713,0,0,0,0.2632669263077,1.354260169797,20065813.02102,20119373.522167,105728005.4662,-0.0001786451115622,0,0,0,1.52218092916,2.521860985245,0,0.2632669263077,1.357504609957,4.388964241005,1.53876436668,1.518795960335,6.576598939917,85.78309359391,-16.32397994399,0,0,172806.900,2099,0,0,6832.888993751
7000,5584645.238007,-14485016.26381,21254371.19335,0,0,0,0.2633336024962,1.354262532261,20065811.3891,20119371.8901813,105727996.89,-0.0001786451113552,0,0,0,1.522180399665,2.521859684004,0,0.2633336024962,1.35750691502,4.388970844522,1.538823240879,1.518796520931,6.576608168878,85.73972178582,-16.31572656333,0,0,172807.000,2099,0,0,6932.888999195
7100,5584921.421767,-14485024.90923,21254293.76492,0,0,0,0.2634002800337,1.354264894011,20065809.758,20119370.2590208,105727988.3182,-0.0001786451111481,0,0,0,1.522179870339,2.521858383171,0,0.2634002800337,1.357509219352,4.388977445949,1.538882118407,1.518797081359,6.576617394814,85.69637934254,-16.30747877061,0,0,172807.100,2099,0,0,7032.889004636
7200,5585197.604478,-14485033.55628,21254216.33184,0,0,0,0.2634669589196,1.354267255046,20065808.12773,20119368.6286853,105727979.7508,-0.000178645110941,0,0,0,1.522179341181,2.521857082748,0,0.2634669589196,1.357511522955,4.388984045285,1.538940993429,1.518797641618,6.576626617725,85.65301732272,-16.2992272526,0,0,172807.200,2099,0,0,7132.889010074
7300,5585473.786138,-14485042.20496,21254138.89412,0,0,0,0.2635336391537,1.354269615367,20065806.49828,20119366.999175,105727971.1876,-0.0001786451107339,0,0,0,1.522178812191,2.521855782733,0,0.2635336391537,1.357513825828,4.38899064253,1.538999862165,1.518798201709,6.576635837612,85.60963572637,-16.2909720093,0,0,172807.300,2099,0,0,7232.88901551
7400,5585749.966749,-14485050.85527,21254061.45175,0,0,0,0.2636003207357,1.354271974974,20065804.86966,20119365.3704897,105727962.6289,-0.0001786451105268,0,0,0,1.522178283369,2.521854483127,0,0.2636003207357,1.357516127971,4.388997237685,1.53905873908,1.51879876163,6.576645054473,85.56629328309,-16.28272421658,0,0,172807.400,2099,0,0,7332.889020942
7500,5586026.14631,-14485059.50722,21253984.00473,0,0,0,0.263667003665,1.354274333867,20065803.24187,20119363.7426295,105727954.0744,-0.0001786451103197,0,0,0,1.522177754715,2.521853183931,0,0.263667003665,1.357518429385,4.389003830749,1.539117621056,1.518799321383,6.576654268308,85.522921475,-16.27447083592,0,0,172807.500,2099,0,0,7432.889026372
7600,5586302.32482,-14485068.1608,21253906.55307,0,0,0,0.2637336879415,1.354276692044,20065801.61489,20119362.1155944,105727945.5243,-0.0001786451101126,0,0,0,1.52217722623,2.521851885142,0,0.2637336879415,1.357520730069,4.389010421723,1.539176504879,1.518799880968,6.576663479119,85.47958881998,-16.26622490585,0,0,172807.600,2099,0,0,7532.889031799
7700,5586578.502281,-14485076.81601,21253829.09676,0,0,0,0.2638003735647,1.354279049508,20065799.98875,20119360.4893844,105727936.9785,-0.0001786451099056,0,0,0,1.522176697912,2.521850586763,0,0.2638003735647,1.357523030023,4.389017010605,1.539235385028,1.518800440383,6.576672686903,85.43619743537,-16.2579677999,0,0,172807.700,2099,0,0,7632.889037224
