Elapsed Time (ms),ECEF X (m),ECEF Y (m),ECEF Z (m),ECEF Error X (m),ECEF Error Y (m),ECEF Error Z (m),Body Azimuth (rad),Body Elevation (rad),Range (m),PSR (m),ADR,Clock Correction (s),Clock Noise (m),Delta Af0 (s),Delta Af1 (s/s),Iono Correction (m),Tropo Correction (m),PSR Offset (m),Receiver Antenna Azimuth (rad),Receiver Antenna Elevation (rad),Receiver Antenna Gain (dBi),SV Antenna Azimuth (rad),SV Antenna Elevation (rad),Relative Power Level (incl. Receiver Antenna gain) (dB),Doppler Frequency (Hz),PSR Change Rate (m/s),Receiver Carrier Phase Offset (rad),Satellite Carrier Phase Offset (rad),GPS TOW,GPS Week Number,SBAS t0,Calibration offset (m),PSR satellite time (ms)
1500,12367761.71964,-23548519.47438,-821167.3345041,0,0,0,2.887615378129,0.5335148610878,22802271.27298,22583698.5075869,118678107.7548,0.0007291055324025,0,0,0,2.751083028125,4.823223949832,0,2.887615378129,0.5302643884362,-1.442713277478,-2.728224168366,1.363287294572,1.999166782629,-3091.800058468,588.3499886841,0,0,172801.500,2099,0,0,1424.668890411
1600,12367773.37186,-23548494.14432,-821487.5478474,0,0,0,2.887617169505,0.5335010910475,22802330.10808,22583757.3429174,118678416.936,0.0007291055321706,0,0,0,2.75113043971,4.823335284199,0,2.887617169505,0.5302506168748,-1.44283163533,-2.728222719497,1.363285525918,1.99902862009,-3091.829883315,588.3556641638,0,0,172801.600,2099,0,0,1524.668694157
1700,12367785.02249,-23548468.8107,-821807.761017,0,0,0,2.887618960829,0.533487321042,22802388.94375,22583816.1788154,118678726.1203,0.0007291055319388,0,0,0,2.751177852491,4.823446624308,0,2.887618960829,0.5302368453483,-1.442949992882,-2.728221261742,1.363283757307,1.998890457631,-3091.859717951,588.3613415062,0,0,172801.700,2099,0,0,1624.668497902
1800,12367796.67153,-23548443.47352,-822127.9740125,0,0,0,2.887620752103,0.5334735510714,22802447.77999,22583875.0152809,118679035.3075,0.0007291055317069,0,0,0,2.751225266467,4.82355797016,0,2.887620752103,0.5302230738566,-1.443068350134,-2.728219828906,1.363281988738,1.998752295249,-3091.889562375,588.3670207113,0,0,172801.800,2099,0,0,1724.668301645
1900,12367808.31898,-23548418.13278,-822448.1868342,0,0,0,2.887622543325,0.5334597811355,22802506.61679,22583933.8523139,118679344.4977,0.000729105531475,0,0,0,2.751272681639,4.823669321756,0,2.887622543325,0.5302093023998,-1.443186707087,-2.728218381981,1.363280220212,1.998614132947,-3091.919377434,588.3726943284,0,0,172801.900,2099,0,0,1824.668105385
2000,12367819.96484,-23548392.78849,-822768.3994818,0,0,0,2.887624334497,0.5334460112345,22802565.45417,22583992.6898715,118679653.6911,0.0007291055312432,0,0,0,2.751277326252,4.823780679097,0,2.887624334497,0.5301955309779,-1.44330506374,-2.728216925546,1.363278451728,1.998475970723,-3091.949202282,588.3783698082,0,0,172802.000,2099,0,0,1924.667909124
2100,12367831.60912,-23548367.44063,-823088.6119553,0,0,0,2.887626125617,0.5334322413683,22802624.29211,22584051.5280393,118679962.8873,0.0007291055310113,0,0,0,2.751324741827,4.823892042182,0,2.887626125617,0.5301817595909,-1.443423420094,-2.728215482547,1.363276683287,1.998337808577,-3091.979036918,588.3840471506,0,0,172802.100,2099,0,0,2024.667712861
2200,12367843.2518,-23548342.08921,-823408.8242547,0,0,0,2.887627916686,0.5334184715369,22802683.13061,22584110.3667746,118680272.0864,0.0007291055307794,0,0,0,2.751372158599,4.824003411012,0,2.887627916686,0.5301679882387,-1.443541776147,-2.728214025798,1.363274914888,1.998199646511,-3092.008851977,588.3897207677,0,0,172802.200,2099,0,0,2124.667516597
2300,12367854.8929,-23548316.73424,-823729.0363798,0,0,0,2.887629707704,0.5334047017403,22802741.96969,22584169.2060772,118680581.2885,0.0007291055305475,0,0,0,2.751419576566,4.824114785587,0,2.887629707704,0.5301542169214,-1.443660131901,-2.728212592502,1.363273146532,1.998061484523,-3092.038667036,588.3953943849,0,0,172802.300,2099,0,0,2224.66732033
2400,12367866.5324,-23548291.37571,-824049.2483307,0,0,0,2.887631498671,0.5333909319785,22802800.80933,22584228.0459473,118680890.4936,0.0007291055303156,0,0,0,2.751466995729,4.824226165908,0,2.887631498671,0.5301404456389,-1.443778487356,-2.728211143881,1.363271378219,1.997923322613,-3092.068442942,588.4010605514,0,0,172802.400,2099,0,0,2324.667124061
2500,12367878.17032,-23548266.01361,-824369.4601071,0,0,0,2.887633289587,0.5333771622516,22802859.64954,22584286.8863847,118681199.7017,0.0007291055300836,0,0,0,2.751514416088,4.824337551976,0,2.887633289587,0.5301266743914,-1.44389684251,-2.728209702656,1.363269609948,1.997785160783,-3092.098248213,588.4067323059,0,0,172802.500,2099,0,0,2424.66692779
2600,12367889.80665,-23548240.64796,-824689.6717092,0,0,0,2.887635080451,0.5333633925594,22802918.49031,22584345.7273895,118681508.9128,0.0007291055298517,0,0,0,2.751561837642,4.82444894379,0,2.887635080451,0.5301129031787,-1.444015197365,-2.728208249083,1.363267841719,1.997646999031,-3092.128063272,588.412405923,0,0,172802.600,2099,0,0,2524.666731518
2700,12367901.44139,-23548215.27875,-825009.8831368,0,0,0,2.887636871265,0.5333496229021,22802977.33166,22584404.5689617,118681818.1268,0.0007291055296198,0,0,0,2.751609260392,4.824560341351,0,2.887636871265,0.5300991320008,-1.444133551921,-2.728206791611,1.363266073533,1.997508837358,-3092.15788812,588.4180814028,0,0,172802.700,2099,0,0,2624.666535244
2800,12367913.07455,-23548189.90598,-825330.0943897,0,0,0,2.887638662027,0.5333358532796,22803036.17357,22584463.4111012,118682127.3439,0.0007291055293878,0,0,0,2.751656684338,4.824671744659,0,2.887638662027,0.5300853608579,-1.444251906176,-2.728205356889,1.36326430539,1.997370675763,-3092.187703179,588.4237550199,0,0,172802.800,2099,0,0,2724.666338967
2900,12367924.70611,-23548164.52965,-825650.305468,0,0,0,2.887640452739,0.5333220836919,22803095.01605,22584522.253808,118682436.5639,0.0007291055291559,0,0,0,2.75170410948,4.824783153715,0,2.887640452739,0.5300715897498,-1.444370260132,-2.728203902258,1.363262537289,1.997232514248,-3092.217537815,588.4294323623,0,0,172802.900,2099,0,0,2824.666142689
3000,12367936.33609,-23548139.14976,-825970.5163716,0,0,0,2.887642243399,0.5333083141391,22803153.85909,22584581.0970393,118682745.7871,0.0007291055289239,0,0,0,2.751708743504,4.82489456852,0,2.887642243399,0.5300578186766,-1.444488613788,-2.72820245743,1.363260769231,1.997094352811,-3092.247352874,588.4351059794,0,0,172803.000,2099,0,0,2924.665946409
3100,12367947.96447,-23548113.76631,-826290.7271005,0,0,0,2.887644034008,0.533294544621,22803212.70271,22584639.9408807,118683055.0131,0.0007291055286919,0,0,0,2.751756169049,4.825005989073,0,2.887644034008,0.5300440476383,-1.444606967144,-2.728201002823,1.363259001215,1.996956191453,-3092.277158145,588.4407777339,0,0,172803.100,2099,0,0,3024.665750127
3200,12367959.59127,-23548088.3793,-826610.9376545,0,0,0,2.887645824566,0.5332807751378,22803271.54689,22584698.7852894,118683364.242,0.0007291055284599,0,0,0,2.75180359579,4.825117415375,0,2.887645824566,0.5300302766348,-1.444725320201,-2.728199544577,1.363257233242,1.996818030173,-3092.30694384,588.4464457631,0,0,172803.200,2099,0,0,3124.665553844
3300,12367971.21648,-23548062.98873,-826931.1480336,0,0,0,2.887647615073,0.5332670056894,22803330.39163,22584757.6302653,118683673.474,0.0007291055282279,0,0,0,2.751851023726,4.825228847427,0,2.887647615073,0.5300165056662,-1.444843672958,-2.72819811233,1.363255465312,1.996679868973,-3092.336817628,588.4521305561,0,0,172803.300,2099,0,0,3224.665357558
3400,12367982.8401,-23548037.5946,-827251.3582377,0,0,0,2.887649405529,0.5332532362758,22803389.23695,22584816.4758085,118683982.7089,0.0007291055279959,0,0,0,2.751898452858,4.825340285228,0,2.887649405529,0.5300027347325,-1.444962025415,-2.728196662709,1.363253697424,1.996541707851,-3092.366573958,588.4577929974,0,0,172803.400,2099,0,0,3324.66516127
3500,12367994.46214,-23548012.19691,-827571.5682667,0,0,0,2.887651195933,0.5332394668971,22803448.08283,22584875.3219189,118684291.9468,0.0007291055277639,0,0,0,2.751945883186,4.82545172878,0,2.887651195933,0.5299889638337,-1.445080377573,-2.72819521998,1.363251929578,1.996403546808,-3092.396379229,588.4634647518,0,0,172803.500,2099,0,0,3424.664964981
3600,12368006.08258,-23547986.79567,-827891.7781207,0,0,0,2.887652986287,0.5332256975531,22803506.92928,22584934.1685966,118684601.1877,0.0007291055275319,0,0,0,2.75199331471,4.825563178082,0,2.887652986287,0.5299751929697,-1.44519872943,-2.728193757633,1.363250161775,1.996265385844,-3092.426194288,588.469138369,0,0,172803.600,2099,0,0,3524.664768689
3700,12368017.70144,-23547961.39086,-828211.9877995,0,0,0,2.887654776589,0.533211928244,22803565.7763,22584993.0158414,118684910.4315,0.0007291055272999,0,0,0,2.75204074743,4.825674633135,0,2.887654776589,0.5299614221407,-1.445317080988,-2.728192308576,1.363248394015,1.996127224959,-3092.455989771,588.4748082608,0,0,172803.700,2099,0,0,3624.664572396
3800,12368029.31871,-23547935.98249,-828532.197303,0,0,0,2.887656566841,0.5331981589698,22803624.62388,22585051.8636535,118685219.6784,0.0007291055270678,0,0,0,2.752088181346,4.82578609394,0,2.887656566841,0.5299476513465,-1.445435432246,-2.728190875032,1.363246626297,1.995989064152,-3092.485795042,588.4804800153,0,0,172803.800,2099,0,0,3724.664376101
3900,12368040.93439,-23547910.57057,-828852.4066313,0,0,0,2.887658357041,0.5331843897303,22803683.47203,22585110.7120327,118685528.9282,0.0007291055268358,0,0,0,2.752135616458,4.825897560497,0,2.887658357041,0.5299338805872,-1.445553783205,-2.728189430533,1.363244858621,1.995850903425,-3092.515629678,588.4861573577,0,0,172803.900,2099,0,0,3824.664179804
4000,12368052.54849,-23547885.15508,-829172.615784,0,0,0,2.88766014719,0.5331706205257,22803742.32075,22585169.5609363,118685838.1812,0.0007291055266037,0,0,0,2.752140239883,4.826009032806,0,2.88766014719,0.5299201098627,-1.445672133863,-2.728187984296,1.363243090989,1.995712742776,-3092.545376219,588.4918179363,0,0,172804.000,2099,0,0,3924.663983505
4100,12368064.16099,-23547859.73604,-829492.8247614,0,0,0,2.887661937288,0.5331568513559,22803801.17003,22585228.4104498,118686147.437,0.0007291055263717,0,0,0,2.752187675397,4.826120510868,0,2.887661937288,0.5299063391732,-1.445790484222,-2.72818651925,1.363241323398,1.995574582206,-3092.575220643,588.4974971414,0,0,172804.100,2099,0,0,4024.663787204
4200,12368075.77191,-23547834.31343,-829813.0335633,0,0,0,2.887663727334,0.5331430822209,22803860.01989,22585287.2605305,118686456.6958,0.0007291055261396,0,0,0,2.752235112107,4.826231994683,0,2.887663727334,0.5298925685185,-1.445908834281,-2.728185071843,1.363239555851,1.995436421715,-3092.605006337,588.5031651706,0,0,172804.200,2099,0,0,4124.663590902
4300,12368087.38124,-23547808.88727,-830133.2421895,0,0,0,2.88766551733,0.5331293131208,22803918.87031,22585346.1111782,118686765.9575,0.0007291055259075,0,0,0,2.752282550013,4.826343484251,0,2.88766551733,0.5298787978987,-1.446027184041,-2.728183638284,1.363237788346,1.995298261303,-3092.634831185,588.5088406503,0,0,172804.300,2099,0,0,4224.663394597
4400,12368098.98898,-23547783.45755,-830453.4506402,0,0,0,2.887667307275,0.5331155440555,22803977.72129,22585404.9623931,118687075.2222,0.0007291055256754,0,0,0,2.752329989114,4.826454979573,0,2.887667307275,0.5298650273138,-1.4461455335,-2.728182189485,1.363236020883,1.99516010097,-3092.664646244,588.5145142674,0,0,172804.400,2099,0,0,4324.66319829
4500,12368110.59514,-23547758.02426,-830773.658915,0,0,0,2.887669097168,0.533101775025,22804036.57285,22585463.8141751,118687384.4899,0.0007291055254433,0,0,0,2.752377429412,4.82656648065,0,2.887669097168,0.5298512567638,-1.44626388266,-2.728180742974,1.363234253463,1.995021940716,-3092.694402574,588.5201767087,0,0,172804.500,2099,0,0,4424.663001982
4600,12368122.1997,-23547732.58742,-831093.8670142,0,0,0,2.88767088701,0.5330880060293,22804095.42497,22585522.6665242,118687693.7606,0.0007291055252112,0,0,0,2.752424870905,4.826677987481,0,2.88767088701,0.5298374862487,-1.446382231519,-2.728179278626,1.363232486086,1.994883780541,-3092.724217633,588.5258503258,0,0,172804.600,2099,0,0,4524.662805672
4700,12368133.80268,-23547707.14702,-831414.0749374,0,0,0,2.887672676802,0.5330742370685,22804154.27765,22585581.5194403,118688003.0343,0.0007291055249791,0,0,0,2.752472313594,4.826789500067,0,2.887672676802,0.5298237157684,-1.446500580079,-2.728177831011,1.363230718751,1.994745620445,-3092.754003327,588.531518355,0,0,172804.700,2099,0,0,4624.662609359
4800,12368145.40407,-23547681.70305,-831734.2826847,0,0,0,2.887674466542,0.5330604681425,22804213.13091,22585640.3729234,118688312.3109,0.000729105524747,0,0,0,2.75251975748,4.826901018409,0,2.887674466542,0.5298099453231,-1.44661892834,-2.728176399511,1.363228951458,1.994607460428,-3092.783789022,588.5371863842,0,0,172804.800,2099,0,0,4724.662413045
4900,12368157.00388,-23547656.25553,-832054.490256,0,0,0,2.88767625623,0.5330466992514,22804271.98473,22585699.2269736,118688621.5905,0.0007291055245148,0,0,0,2.752567202561,4.827012542507,0,2.88767625623,0.5297961749126,-1.4467372763,-2.728174960616,1.363227184208,1.99446930049,-3092.813623658,588.5428637266,0,0,172804.900,2099,0,0,4824.662216729
5000,12368168.60209,-23547630.80445,-832374.6976512,0,0,0,2.887678045868,0.5330329303951,22804330.83912,22585758.081548,118688930.8734,0.0007291055242827,0,0,0,2.75257181538,4.827124072361,0,2.887678045868,0.529782404537,-1.44685562396,-2.72817350471,1.363225417001,1.994331140631,-3092.843428929,588.5485354811,0,0,172805.000,2099,0,0,4924.662020412
5100,12368180.19872,-23547605.3498,-832694.9048704,0,0,0,2.887679835455,0.5330191615736,22804389.69407,22585816.9367322,118689240.1589,0.0007291055240505,0,0,0,2.752619260863,4.827235607972,0,2.887679835455,0.5297686341963,-1.446973971321,-2.728172033589,1.363223649836,1.994192980851,-3092.873273353,588.5542146862,0,0,172805.100,2099,0,0,5024.661824092
5200,12368191.79377,-23547579.8916,-833015.1119133,0,0,0,2.88768162499,0.5330053927869,22804448.5496,22585875.7924834,118689549.4475,0.0007291055238184,0,0,0,2.752666707542,4.82734714934,0,2.88768162499,0.5297548638905,-1.447092318382,-2.728170584745,1.363221882714,1.99405482115,-3092.902980741,588.5598678142,0,0,172805.200,2099,0,0,5124.66162777
5300,12368203.38722,-23547554.42984,-833335.3187799,0,0,0,2.887683414475,0.5329916240351,22804507.40569,22585934.6488016,118689858.7391,0.0007291055235862,0,0,0,2.752714155417,4.827458696465,0,2.887683414475,0.5297410936196,-1.447210665143,-2.728169150165,1.363220115635,1.993916661527,-3092.932815377,588.5655451566,0,0,172805.300,2099,0,0,5224.661431447
5400,12368214.97909,-23547528.96452,-833655.5254703,0,0,0,2.887685203908,0.5329778553181,22804566.26234,22585993.5056868,118690168.0336,0.000729105523354,0,0,0,2.752761604487,4.827570249349,0,2.887685203908,0.5297273233836,-1.447329011604,-2.728167710795,1.363218348598,1.993778501985,-3092.962591283,588.5712113231,0,0,172805.400,2099,0,0,5324.661235121
5500,12368226.56937,-23547503.49564,-833975.7319841,0,0,0,2.88768699329,0.532964086636,22804625.11957,22586052.3631389,118690477.3311,0.0007291055231218,0,0,0,2.752809054754,4.827681807991,0,2.88768699329,0.5297135531824,-1.447447357765,-2.728166255101,1.363216581603,1.993640342521,-3092.992396554,588.5768830776,0,0,172805.500,2099,0,0,5424.661038794
5600,12368238.15806,-23547478.02319,-834295.9383216,0,0,0,2.887688782621,0.5329503179887,22804683.97736,22586111.2211579,118690786.6316,0.0007291055228896,0,0,0,2.752856506217,4.827793372391,0,2.887688782621,0.5296997830162,-1.447565703627,-2.728164789062,1.363214814651,1.993502183136,-3093.022182248,588.5825511068,0,0,172805.600,2099,0,0,5524.660842465
5700,12368249.74516,-23547452.54719,-834616.1444825,0,0,0,2.887690571901,0.5329365493762,22804742.83571,22586170.0797438,118691095.935,0.0007291055226574,0,0,0,2.752903958875,4.827904942551,0,2.887690571901,0.5296860128848,-1.447684049188,-2.728163341407,1.363213047742,1.99336402383,-3093.051967943,588.588219136,0,0,172805.700,2099,0,0,5624.660646134
5800,12368261.33068,-23547427.06763,-834936.3504668,0,0,0,2.887692361129,0.5329227807986,22804801.69464,22586228.9388967,118691405.2414,0.0007291055224252,0,0,0,2.75295141273,4.82801651847,0,2.887692361129,0.5296722427884,-1.44780239445,-2.728161905856,1.363211280875,1.993225864603,-3093.081773214,588.5938908905,0,0,172805.800,2099,0,0,5724.660449801
5900,12368272.91461,-23547401.58451,-835256.5562744,0,0,0,2.887694150307,0.5329090122558,22804860.55413,22586287.7986164,118691714.5509,0.000729105522193,0,0,0,2.752998867781,4.82812810015,0,2.887694150307,0.5296584727268,-1.447920739411,-2.728160467689,1.36320951405,1.993087705456,-3093.111529543,588.5995533317,0,0,172805.900,2099,0,0,5824.660253466
6000,12368284.49696,-23547376.09782,-835576.7619053,0,0,0,2.887695939433,0.5328952437478,22804919.41419,22586346.6588601,118692023.8635,0.0007291055219607,0,0,0,2.753003469984,4.828239687589,0,2.887695939433,0.5296447027001,-1.448039084073,-2.728159010958,1.363207747269,1.992949546388,-3093.141344602,588.6052269489,0,0,172806.000,2099,0,0,5924.660057129
6100,12368296.07772,-23547350.60758,-835896.9673594,0,0,0,2.887697728509,0.5328814752747,22804978.27481,22586405.5197136,118692333.1789,0.0007291055217285,0,0,0,2.753050925436,4.82835128079,0,2.887697728509,0.5296309327083,-1.448157428435,-2.728157549789,1.363205980529,1.992811387398,-3093.171100932,588.6108893901,0,0,172806.100,2099,0,0,6024.65986079
6200,12368307.65689,-23547325.11378,-836217.1726366,0,0,0,2.887699517533,0.5328677068365,22805037.136,22586464.3811339,118692642.4972,0.0007291055214962,0,0,0,2.753098382084,4.828462879751,0,2.887699517533,0.5296171627515,-1.448275772497,-2.72815610019,1.363204213833,1.992673228488,-3093.200906203,588.6165611446,0,0,172806.200,2099,0,0,6124.65966445
6300,12368319.23447,-23547299.61642,-836537.3777368,0,0,0,2.887701306506,0.5328539384331,22805095.99776,22586523.2431211,118692951.8185,0.000729105521264,0,0,0,2.753145839928,4.828574484475,0,2.887701306506,0.5296033928295,-1.448394116259,-2.728154664726,1.363202447179,1.992535069657,-3093.230740839,588.622238487,0,0,172806.300,2099,0,0,6224.659468107
6400,12368330.81047,-23547274.11549,-836857.5826601,0,0,0,2.887703095428,0.5328401700645,22805154.86009,22586582.105675,118693261.1429,0.0007291055210317,0,0,0,2.753193298967,4.82868609496,0,2.887703095428,0.5295896229424,-1.448512459721,-2.72815322631,1.363200680567,1.992396910906,-3093.260458015,588.6278934777,0,0,172806.400,2099,0,0,6324.659271763
6500,12368342.38488,-23547248.61101,-837177.7874062,0,0,0,2.887704884298,0.5328264017307,22805213.72298,22586640.9687958,118693570.4701,0.0007291055207994,0,0,0,2.753240759203,4.828797711208,0,2.887704884298,0.5295758530902,-1.448630802884,-2.728151763418,1.363198913998,1.992258752233,-3093.290263286,588.6335652322,0,0,172806.500,2099,0,0,6424.659075417
6600,12368353.9577,-23547223.10297,-837497.9919752,0,0,0,2.887706673118,0.5328126334318,22805272.58644,22586699.8324834,118693879.8004,0.0007291055205671,0,0,0,2.753288220635,4.828909333218,0,2.887706673118,0.5295620832729,-1.448749145746,-2.728150298212,1.363197147472,1.99212059364,-3093.320068557,588.6392369866,0,0,172806.600,2099,0,0,6524.658879069
6700,12368365.52894,-23547197.59136,-837818.196367,0,0,0,2.887708461886,0.5327988651678,22805331.45046,22586758.6967377,118694189.1337,0.0007291055203349,0,0,0,2.753335683263,4.829020960992,0,2.887708461886,0.5295483134905,-1.448867488308,-2.728148847632,1.363195380988,1.991982435126,-3093.349834675,588.6449012905,0,0,172806.700,2099,0,0,6624.658682719
6800,12368377.09859,-23547172.0762,-838138.4005815,0,0,0,2.887710250603,0.5327850969386,22805390.31506,22586817.5615588,118694498.4699,0.0007291055201025,0,0,0,2.753383147088,4.82913259453,0,2.887710250603,0.529534543743,-1.448985830571,-2.728147422882,1.363193614546,1.991844276691,-3093.379639946,588.650573045,0,0,172806.800,2099,0,0,6724.658486367
6900,12368388.66665,-23547146.55747,-838458.6046186,0,0,0,2.887712039269,0.5327713287443,22805449.18022,22586876.4269466,118694807.8091,0.0007291055198702,0,0,0,2.753430612108,4.829244233831,0,2.887712039269,0.5295207740304,-1.449104172533,-2.728145973484,1.363191848148,1.991706118335,-3093.409396276,588.6562354863,0,0,172806.900,2099,0,0,6824.658290013
7000,12368400.23313,-23547121.03519,-838778.8084783,0,0,0,2.887713827884,0.5327575605847,22805508.04594,22586935.2928583,118695117.1515,0.0007291055196379,0,0,0,2.753435203686,4.829355878897,0,2.887713827884,0.5295070043527,-1.449222514196,-2.728144516562,1.363190081791,1.991567960059,-3093.439221123,588.661910966,0,0,172807.000,2099,0,0,6924.658093657
7100,12368411.79802,-23547095.50934,-839099.0121606,0,0,0,2.887715616448,0.5327437924601,22805566.91223,22586994.1593796,118695426.4966,0.0007291055194056,0,0,0,2.753482669107,4.829467529728,0,2.887715616448,0.5294932347099,-1.449340855559,-2.728143055541,1.363188315478,1.991429801862,-3093.468987241,588.6675752699,0,0,172807.100,2099,0,0,7024.6578973
7200,12368423.36132,-23547069.97994,-839419.2156652,0,0,0,2.887717404961,0.5327300243703,22805625.77909,22587053.0264675,118695735.8448,0.0007291055191732,0,0,0,2.753530135723,4.829579186324,0,2.887717404961,0.5294794651021,-1.449459196621,-2.728141606295,1.363186549207,1.991291643744,-3093.498743571,588.6732377112,0,0,172807.200,2099,0,0,7124.65770094
7300,12368434.92304,-23547044.44697,-839739.4189923,0,0,0,2.887719193422,0.5327162563153,22805684.64652,22587111.8941222,118696045.1959,0.0007291055189409,0,0,0,2.753577603536,4.829690848685,0,2.887719193422,0.5294656955291,-1.449577537384,-2.728140179969,1.363184782978,1.991153485705,-3093.528529265,588.6789057404,0,0,172807.300,2099,0,0,7224.657504579
7400,12368446.48317,-23547018.91045,-840059.6221416,0,0,0,2.887720981833,0.5327024882952,22805743.51451,22587170.7623435,118696354.55,0.0007291055187085,0,0,0,2.753625072545,4.829802516813,0,2.887720981833,0.529451925991,-1.449695877847,-2.728138733981,1.363183016792,1.991015327746,-3093.558285595,588.6845681816,0,0,172807.400,2099,0,0,7324.657308216
7500,12368458.04171,-23546993.37036,-840379.8251133,0,0,0,2.887722770192,0.5326887203099,22805802.38307,22587229.6311316,118696663.9071,0.0007291055184762,0,0,0,2.75367254275,4.829914190707,0,2.887722770192,0.5294381564878,-1.449814218009,-2.728137275908,1.363181250648,1.990877169866,-3093.588061501,588.6902343482,0,0,172807.500,2099,0,0,7424.657111851
7600,12368469.59867,-23546967.82671,-840700.0279071,0,0,0,2.8877245585,0.5326749523595,22805861.2522,22587288.5004862,118696973.2671,0.0007291055182438,0,0,0,2.753720014151,4.830025870368,0,2.8877245585,0.5294243870195,-1.449932557872,-2.728135810614,1.363179484548,1.990739012066,-3093.617837407,588.6959005147,0,0,172807.600,2099,0,0,7524.656915484
