Elapsed Time (ms),ECEF X (m),ECEF Y (m),ECEF Z (m),ECEF Error X (m),ECEF Error Y (m),ECEF Error Z (m),Body Azimuth (rad),Body Elevation (rad),Range (m),PSR (m),ADR,Clock Correction (s),Clock Noise (m),Delta Af0 (s),Delta Af1 (s/s),Iono Correction (m),Tropo Correction (m),PSR Offset (m),Receiver Antenna Azimuth (rad),Receiver Antenna Elevation (rad),Receiver Antenna Gain (dBi),SV Antenna Azimuth (rad),SV Antenna Elevation (rad),Relative Power Level (incl. Receiver Antenna gain) (dB),Doppler Frequency (Hz),PSR Change Rate (m/s),Receiver Carrier Phase Offset (rad),Satellite Carrier Phase Offset (rad),GPS TOW,GPS Week Number,SBAS t0,Calibration offset (m),PSR satellite time (ms)
1500,-2588991.191469,-20761728.2553,16390670.24223,0,0,0,-1.788749875792,1.134268478412,20671236.89346,20743942.4914267,109010136.5806,-0.0002425053221193,0,0,0,1.614625166892,2.716741997804,0,-1.788749875792,1.133553801068,3.785189695293,0.290969074779,1.469331185891,6.107730280885,1221.67125888,-232.4763108045,0,0,172801.500,2099,0,0,1430.80565592
1600,-2588849.566859,-20761576.72338,16390885.6904,0,0,0,-1.788729158934,1.13427985951,20671213.64602,20743919.2441967,109010014.4157,-0.0002425053229052,0,0,0,1.614617726786,2.716727640008,0,-1.788729158934,1.133565250544,3.785218756388,0.2909843635778,1.469333672295,6.107711457257,1221.62834712,-232.4681449682,0,0,172801.600,2099,0,0,1530.805733464
1700,-2588707.939628,-20761425.19021,16391101.13509,0,0,0,-1.788708441326,1.134291240512,20671190.39939,20743895.9977827,109009892.255,-0.0002425053236911,0,0,0,1.614610287062,2.716713282836,0,-1.788708441326,1.133576699927,3.785247817247,0.2909996531487,1.469336158691,6.107692633258,1221.585494091,-232.4599903077,0,0,172801.700,2099,0,0,1630.805811006
1800,-2588566.309774,-20761273.65581,16391316.5763,0,0,0,-1.788687722969,1.134302621418,20671167.15358,20743872.7521847,109009770.0987,-0.000242505324477,0,0,0,1.61460284772,2.716698926287,0,-1.788687722969,1.133588149217,3.785276877869,0.2910149558484,1.469338645078,6.107673808889,1221.542601907,-232.4518281966,0,0,172801.800,2099,0,0,1730.805888545
1900,-2588424.677299,-20761122.12017,16391532.01403,0,0,0,-1.788667003863,1.134314002229,20671143.90858,20743849.5074027,109009647.9466,-0.0002425053252629,0,0,0,1.614595408759,2.716684570363,0,-1.788667003863,1.133599598414,3.785305938255,0.2910302585745,1.469341131457,6.107654984148,1221.499709724,-232.4436660856,0,0,172801.900,2099,0,0,1830.805966081
2000,-2588283.042202,-20760970.58329,16391747.44827,0,0,0,-1.788646284008,1.134325382943,20671120.6644,20743826.2634367,109009525.7988,-0.0002425053260487,0,0,0,1.61458797018,2.716670215062,0,-1.788646284008,1.133611047518,3.785334998405,0.2910455556804,1.469343617827,6.107636159037,1221.456837118,-232.4355076998,0,0,172802.000,2099,0,0,1930.806043615
2100,-2588141.404483,-20760819.04518,16391962.87904,0,0,0,-1.788625563404,1.134336763561,20671097.42104,20743803.0202867,109009403.6553,-0.0002425053268346,0,0,0,1.614580531982,2.716655860385,0,-1.788625563404,1.133622496528,3.785364058319,0.2910608465262,1.469346104189,6.107617333555,1221.413935147,-232.4273437262,0,0,172802.100,2099,0,0,2030.806121146
2200,-2587999.764143,-20760667.50582,16392178.30633,0,0,0,-1.78860484205,1.134348144084,20671074.17849,20743779.7779526,109009281.5161,-0.0002425053276205,0,0,0,1.614573094167,2.716641506332,0,-1.78860484205,1.133633945446,3.785393117996,0.2910761392447,1.469348590542,6.107598507702,1221.371072328,-232.419187203,0,0,172802.200,2099,0,0,2130.806198674
2300,-2587858.12118,-20760515.96523,16392393.73014,0,0,0,-1.788584119947,1.134359524511,20671050.93676,20743756.5364346,109009159.3812,-0.0002425053284064,0,0,0,1.614565656733,2.716627152902,0,-1.788584119947,1.13364539427,3.785422177437,0.291091445164,1.469351076887,6.107579681479,1221.328170357,-232.4110232294,0,0,172802.300,2099,0,0,2230.806276199
2400,-2587716.475595,-20760364.4234,16392609.15046,0,0,0,-1.788563397094,1.134370904841,20671027.69584,20743733.2957325,109009037.2505,-0.0002425053291922,0,0,0,1.61455821968,2.716612800096,0,-1.788563397094,1.133656843002,3.785451236641,0.2911067519351,1.469353563223,6.107560854885,1221.285307539,-232.4028667063,0,0,172802.400,2099,0,0,2330.806353722
2500,-2587574.827389,-20760212.88034,16392824.56731,0,0,0,-1.788542673492,1.134382285076,20671004.45575,20743710.0558465,109008915.1242,-0.0002425053299781,0,0,0,1.61455078301,2.716598447914,0,-1.788542673492,1.13366829164,3.785480295609,0.2911220601116,1.469356049551,6.10754202792,1221.242444721,-232.3947101831,0,0,172802.500,2099,0,0,2430.806431242
2600,-2587433.176561,-20760061.33604,16393039.98067,0,0,0,-1.78852194914,1.134393665215,20670981.21646,20743686.8167764,109008793.0021,-0.000242505330764,0,0,0,1.614543346721,2.716584096355,0,-1.78852194914,1.133679740185,3.78550935434,0.2911373485455,1.46935853587,6.107523200585,1221.199552538,-232.3865480721,0,0,172802.600,2099,0,0,2530.806508759
2700,-2587291.523111,-20759909.7905,16393255.39056,0,0,0,-1.788501224039,1.134405045258,20670957.97799,20743663.5785223,109008670.8843,-0.0002425053315498,0,0,0,1.614535910813,2.71656974542,0,-1.788501224039,1.133691188636,3.785538412835,0.2911526445123,1.46936102218,6.107504372879,1221.156660355,-232.3783859611,0,0,172802.700,2099,0,0,2630.806586273
2800,-2587149.867039,-20759758.24372,16393470.79696,0,0,0,-1.788480498188,1.134416425205,20670934.74034,20743640.3410843,109008548.7709,-0.0002425053323357,0,0,0,1.614528475288,2.716555395109,0,-1.788480498188,1.133702636995,3.785567471094,0.291167954639,1.469363508482,6.107485544803,1221.113768172,-232.37022385,0,0,172802.800,2099,0,0,2730.806663785
2900,-2587008.208345,-20759606.69571,16393686.19988,0,0,0,-1.788459771588,1.134427805056,20670911.50351,20743617.1044622,109008426.6617,-0.0002425053331216,0,0,0,1.614521040143,2.716541045422,0,-1.788459771588,1.13371408526,3.785596529116,0.2911832644411,1.469365994776,6.107466716356,1221.070934718,-232.3620729148,0,0,172802.900,2099,0,0,2830.806741294
3000,-2586866.54703,-20759455.14645,16393901.59933,0,0,0,-1.788439044238,1.134439184811,20670888.26749,20743593.8686561,109008304.5568,-0.0002425053339075,0,0,0,1.614513605381,2.716526696358,0,-1.788439044238,1.133725533433,3.785625586901,0.2911985698001,1.469368481061,6.107447887539,1221.028022959,-232.3539070785,0,0,172803.000,2099,0,0,2930.8068188
3100,-2586724.883092,-20759303.59597,16394116.99529,0,0,0,-1.788418316137,1.13445056447,20670865.03228,20743570.633666,109008182.4561,-0.0002425053346933,0,0,0,1.614506171,2.716512347917,0,-1.788418316137,1.133736981512,3.78565464445,0.2912138624333,1.469370967337,6.107429058351,1220.98516014,-232.3457505554,0,0,172803.100,2099,0,0,3030.806896304
3200,-2586583.216533,-20759152.04424,16394332.38777,0,0,0,-1.788397587288,1.134461944033,20670841.79789,20743547.3994919,109008060.3598,-0.0002425053354792,0,0,0,1.614498737001,2.7164980001,0,-1.788397587288,1.133748429497,3.785683701763,0.2912291684683,1.469373453605,6.107410228794,1220.942238592,-232.3375828564,0,0,172803.200,2099,0,0,3130.806973805
3300,-2586441.547352,-20759000.49128,16394547.77677,0,0,0,-1.788376857688,1.1344733235,20670818.56432,20743524.1661338,109007938.2678,-0.0002425053362651,0,0,0,1.614491303383,2.716483652907,0,-1.788376857688,1.13375987739,3.785712758838,0.2912444819974,1.469375939865,6.107391398865,1220.899365986,-232.3294244707,0,0,172803.300,2099,0,0,3230.807051303
3400,-2586299.87555,-20758848.93708,16394763.16229,0,0,0,-1.788356127338,1.134484702871,20670795.33157,20743500.9335916,109007816.18,-0.0002425053370509,0,0,0,1.614483870147,2.716469306337,0,-1.788356127338,1.13377132519,3.785741815678,0.2912597941874,1.469378426115,6.107372568567,1220.856503168,-232.3212679476,0,0,172803.400,2099,0,0,3330.807128798
3500,-2586158.201125,-20758697.38165,16394978.54432,0,0,0,-1.788335396238,1.134496082146,20670772.09963,20743477.7018655,109007694.0965,-0.0002425053378368,0,0,0,1.614476437292,2.716454960391,0,-1.788335396238,1.133782772896,3.78577087228,0.2912751069464,1.469380912358,6.107353737898,1220.813630561,-232.3131095618,0,0,172803.500,2099,0,0,3430.807206291
3600,-2586016.524078,-20758545.82498,16395193.92288,0,0,0,-1.788314664389,1.134507461325,20670748.8685,20743454.4709553,109007572.0174,-0.0002425053386226,0,0,0,1.614469004819,2.716440615068,0,-1.788314664389,1.133794220509,3.785799928646,0.2912903956456,1.469383398591,6.107334906858,1220.770748166,-232.3049493134,0,0,172803.600,2099,0,0,3530.807283781
3700,-2585874.84441,-20758394.26707,16395409.29796,0,0,0,-1.788293931789,1.134518840408,20670725.63819,20743431.2408611,109007449.9425,-0.0002425053394085,0,0,0,1.614461572727,2.716426270369,0,-1.788293931789,1.133805668028,3.785828984776,0.2913057083277,1.469385884817,6.107316075449,1220.727855983,-232.2967872024,0,0,172803.700,2099,0,0,3630.807361268
3800,-2585733.16212,-20758242.70792,16395624.66955,0,0,0,-1.788273198439,1.134530219395,20670702.4087,20743408.011583,109007327.8719,-0.0002425053401944,0,0,0,1.614454141017,2.716411926293,0,-1.788273198439,1.133817115455,3.785858040668,0.2913210201435,1.469388371033,6.107297243669,1220.684954012,-232.2886232287,0,0,172803.800,2099,0,0,3730.807438753
3900,-2585591.477209,-20758091.14754,16395840.03766,0,0,0,-1.788252464339,1.134541598286,20670679.18003,20743384.7831208,109007205.8056,-0.0002425053409802,0,0,0,1.614446709689,2.716397582841,0,-1.788252464339,1.133828562788,3.785887096325,0.2913363365169,1.469390857241,6.10727841152,1220.642081406,-232.2804648429,0,0,172803.900,2099,0,0,3830.807516235
4000,-2585449.789675,-20757939.58592,16396055.40229,0,0,0,-1.788231729488,1.134552977081,20670655.95217,20743361.5554746,109007083.7435,-0.0002425053417661,0,0,0,1.614439278742,2.716383240012,0,-1.788231729488,1.133840010028,3.785916151744,0.2913516595353,1.469393343441,6.107259579,1220.599189223,-232.2723027319,0,0,172804.000,2099,0,0,3930.807593714
4100,-2585308.09952,-20757788.02307,16396270.76345,0,0,0,-1.788210993888,1.13456435578,20670632.72512,20743338.3286444,109006961.6858,-0.0002425053425519,0,0,0,1.614431848176,2.716368897807,0,-1.788210993888,1.133851457175,3.785945206927,0.2913669534027,1.469395829632,6.10724074611,1220.556336193,-232.2641480714,0,0,172804.100,2099,0,0,4030.80767119
4200,-2585166.406743,-20757636.45898,16396486.12111,0,0,0,-1.788190257537,1.134575734383,20670609.49889,20743315.1026301,109006839.6323,-0.0002425053433378,0,0,0,1.614424417992,2.716354556225,0,-1.788190257537,1.133862904229,3.785974261872,0.2913822668973,1.469398315814,6.10722191285,1220.513434221,-232.2559840977,0,0,172804.200,2099,0,0,4130.807748664
4300,-2585024.711344,-20757484.89365,16396701.4753,0,0,0,-1.788169520436,1.13458711289,20670586.27348,20743291.8774319,109006717.5832,-0.0002425053441237,0,0,0,1.614416988189,2.716340215266,0,-1.788169520436,1.133874351189,3.786003316582,0.2913975874676,1.469400801988,6.10720307922,1220.470551827,-232.2478238493,0,0,172804.300,2099,0,0,4230.807826135
4400,-2584883.013323,-20757333.32709,16396916.82601,0,0,0,-1.788148782584,1.134598491301,20670563.04889,20743268.6530496,109006595.5383,-0.0002425053449095,0,0,0,1.614409558768,2.716325874931,0,-1.788148782584,1.133885798056,3.786032371054,0.2914129060703,1.469403288153,6.10718424522,1220.427698797,-232.2396691889,0,0,172804.400,2099,0,0,4330.807903603
4500,-2584741.312681,-20757181.75929,16397132.17323,0,0,0,-1.788128043982,1.134609869615,20670539.82511,20743245.4294833,109006473.4977,-0.0002425053456954,0,0,0,1.614402129729,2.716311535219,0,-1.788128043982,1.133897244829,3.78606142529,0.2914282304988,1.46940577431,6.10716541085,1220.384816402,-232.2315089405,0,0,172804.500,2099,0,0,4430.807981068
4600,-2584599.609417,-20757030.19026,16397347.51698,0,0,0,-1.788107304629,1.134621247834,20670516.60214,20743222.206733,109006351.4614,-0.0002425053464812,0,0,0,1.61439470107,2.716297196131,0,-1.788107304629,1.13390869151,3.786090479289,0.2914435259488,1.469408260458,6.10714657611,1220.341943795,-232.2233505547,0,0,172804.600,2099,0,0,4530.808058531
4700,-2584457.903531,-20756878.61999,16397562.85724,0,0,0,-1.788086564526,1.134632625956,20670493.37999,20743198.9847987,109006229.4294,-0.0002425053472671,0,0,0,1.614387272794,2.716282857666,0,-1.788086564526,1.133920138097,3.786119533051,0.2914588444889,1.469410746597,6.107127741,1220.299071189,-232.215192169,0,0,172804.700,2099,0,0,4630.808135991
4800,-2584316.195023,-20756727.04848,16397778.19402,0,0,0,-1.788065823672,1.134644003983,20670470.15866,20743175.7636804,109006107.4017,-0.0002425053480529,0,0,0,1.614379844898,2.716268519824,0,-1.788065823672,1.133931584591,3.786148586576,0.2914741679615,1.469413232728,6.10710890552,1220.256179006,-232.2070300579,0,0,172804.800,2099,0,0,4730.808213449
4900,-2584174.483894,-20756575.47574,16397993.52732,0,0,0,-1.788045082068,1.134655381913,20670446.93814,20743152.5433781,109005985.3783,-0.0002425053488388,0,0,0,1.614372417384,2.716254182606,0,-1.788045082068,1.133943030991,3.786177639864,0.2914894985616,1.46941571885,6.10709006967,1220.213296611,-232.1988698095,0,0,172804.900,2099,0,0,4830.808290903
5000,-2584032.770143,-20756423.90176,16398208.85713,0,0,0,-1.788024339712,1.134666759747,20670423.71844,20743129.3238917,109005863.3591,-0.0002425053496246,0,0,0,1.614364990252,2.716239846011,0,-1.788024339712,1.133954477298,3.786206692916,0.2915048188125,1.469418204964,6.107071233451,1220.170384851,-232.1907039732,0,0,172805.000,2099,0,0,4930.808368355
5100,-2583891.05377,-20756272.32654,16398424.18347,0,0,0,-1.788003596606,1.134678137486,20670400.49956,20743106.1052213,109005741.3443,-0.0002425053504105,0,0,0,1.6143575635,2.716225510039,0,-1.788003596606,1.133965923512,3.78623574573,0.2915201165263,1.469420691069,6.107052396862,1220.127531821,-232.1825493127,0,0,172805.100,2099,0,0,5030.808445804
5200,-2583749.334775,-20756120.75009,16398639.50632,0,0,0,-1.78798285275,1.134689515127,20670377.28149,20743082.8873669,109005619.3337,-0.0002425053511963,0,0,0,1.614350137131,2.71621117469,0,-1.78798285275,1.133977369633,3.786264798308,0.2915354334633,1.469423177166,6.107033559903,1220.084649427,-232.1743890643,0,0,172805.200,2099,0,0,5130.808523251
5300,-2583607.613159,-20755969.17241,16398854.82569,0,0,0,-1.787962108142,1.134700892673,20670354.06424,20743059.6703285,109005497.3274,-0.0002425053519822,0,0,0,1.614342711142,2.716196839965,0,-1.787962108142,1.13398881566,3.786293850649,0.2915507669648,1.469425663254,6.107014722574,1220.041767032,-232.1662288159,0,0,172805.300,2099,0,0,5230.808600694
5400,-2583465.888921,-20755817.59349,16399070.14158,0,0,0,-1.787941362783,1.134712270123,20670330.8478,20743036.4541061,109005375.3254,-0.000242505352768,0,0,0,1.614335285535,2.716182505863,0,-1.787941362783,1.134000261594,3.786322902753,0.2915661014605,1.469428149333,6.106995884876,1219.998904214,-232.1580722928,0,0,172805.400,2099,0,0,5330.808678135
5500,-2583324.162061,-20755666.01333,16399285.45399,0,0,0,-1.787920616674,1.134723647477,20670307.63218,20743013.2386996,109005253.3277,-0.0002425053535539,0,0,0,1.614327860309,2.716168172384,0,-1.787920616674,1.134011707434,3.78635195462,0.2915814239253,1.469430635404,6.106977046808,1219.956021819,-232.1499120444,0,0,172805.500,2099,0,0,5430.808755573
5600,-2583182.43258,-20755514.43194,16399500.76292,0,0,0,-1.787899869813,1.134735024734,20670284.41738,20742990.0241092,109005131.3343,-0.0002425053543397,0,0,0,1.614320435465,2.716153839528,0,-1.787899869813,1.134023153181,3.78638100625,0.2915967270624,1.469433121467,6.10695820837,1219.913129636,-232.1417499334,0,0,172805.600,2099,0,0,5530.808833009
5700,-2583040.700476,-20755362.84931,16399716.06836,0,0,0,-1.787879122202,1.134746401895,20670261.20339,20742966.8103347,109005009.3451,-0.0002425053551255,0,0,0,1.614313011002,2.716139507296,0,-1.787879122202,1.134034598835,3.786410057643,0.291612052334,1.46943560752,6.106939369563,1219.870247241,-232.133589685,0,0,172805.700,2099,0,0,5630.808910442
5800,-2582898.965752,-20755211.26545,16399931.37032,0,0,0,-1.787858373839,1.13475777896,20670237.99022,20742943.5973762,109004887.3603,-0.0002425053559114,0,0,0,1.61430558692,2.716125175687,0,-1.787858373839,1.134046044395,3.786439108798,0.2916273834805,1.469438093565,6.106920530387,1219.827374635,-232.1254312992,0,0,172805.800,2099,0,0,5730.808987872
5900,-2582757.228405,-20755059.68036,16400146.6688,0,0,0,-1.787837624725,1.134769155929,20670214.77786,20742920.3852337,109004765.3798,-0.0002425053566972,0,0,0,1.61429816322,2.7161108447,0,-1.787837624725,1.134057489862,3.786468159717,0.2916427141028,1.469440579602,6.10690169084,1219.78449224,-232.1172710508,0,0,172805.900,2099,0,0,5830.809065299
6000,-2582615.488437,-20754908.09402,16400361.9638,0,0,0,-1.78781687486,1.134780532802,20670191.56632,20742897.1739071,109004643.4035,-0.0002425053574831,0,0,0,1.6142907399,2.716096514337,0,-1.78781687486,1.134068935236,3.786497210399,0.2916580418332,1.46944306563,6.106882850925,1219.741619633,-232.1091126651,0,0,172806.000,2099,0,0,5930.809142724
6100,-2582473.745847,-20754756.50646,16400577.25532,0,0,0,-1.787796124244,1.134791909579,20670168.3556,20742873.9633965,109004521.4315,-0.0002425053582689,0,0,0,1.614283316962,2.716082184598,0,-1.787796124244,1.134080380516,3.786526260844,0.2916733548084,1.469445551649,6.106864010639,1219.69872745,-232.100950554,0,0,172806.100,2099,0,0,6030.809220146
6200,-2582332.000635,-20754604.91765,16400792.54335,0,0,0,-1.787775372876,1.134803286259,20670145.14569,20742850.7537019,109004399.4638,-0.0002425053590548,0,0,0,1.614275894406,2.716067855481,0,-1.787775372876,1.134091825703,3.786555311052,0.2916886825315,1.469448037659,6.106845169985,1219.655845056,-232.0927903056,0,0,172806.200,2099,0,0,6130.809297565
6300,-2582190.252802,-20754453.32762,16401007.8279,0,0,0,-1.787754620758,1.134814662843,20670121.9366,20742827.5448233,109004277.5004,-0.0002425053598406,0,0,0,1.614268472231,2.716053526987,0,-1.787754620758,1.134103270796,3.786584361023,0.2917040176186,1.469450523661,6.106826328961,1219.612933296,-232.0846244693,0,0,172806.300,2099,0,0,6230.809374982
6400,-2582048.502347,-20754301.73634,16401223.10897,0,0,0,-1.787733867887,1.134826039331,20670098.72832,20742804.3367607,109004155.5413,-0.0002425053606264,0,0,0,1.614261050436,2.716039199117,0,-1.787733867887,1.134114715796,3.786613410756,0.2917193584963,1.469453009655,6.106807487567,1219.570129207,-232.076479122,0,0,172806.400,2099,0,0,6330.809452395
6500,-2581906.74927,-20754150.14384,16401438.38655,0,0,0,-1.787713114266,1.134837415723,20670075.52086,20742781.129514,109004033.5865,-0.0002425053614123,0,0,0,1.614253629024,2.716024871869,0,-1.787713114266,1.134126160702,3.786642460253,0.2917346857754,1.46945549564,6.106788645805,1219.527227236,-232.0683151484,0,0,172806.500,2099,0,0,6430.809529806
6600,-2581764.993572,-20753998.55009,16401653.66066,0,0,0,-1.787692359892,1.134848792018,20670052.31422,20742757.9230834,109003911.6359,-0.0002425053621981,0,0,0,1.614246207992,2.716010545245,0,-1.787692359892,1.134137605516,3.786671509512,0.2917499987964,1.469457981616,6.106769803673,1219.484335053,-232.0601530373,0,0,172806.600,2099,0,0,6530.809607215
6700,-2581623.235252,-20753846.95512,16401868.93128,0,0,0,-1.787671604768,1.134860168218,20670029.10839,20742734.7174687,109003789.6897,-0.0002425053629839,0,0,0,1.614238787342,2.715996219243,0,-1.787671604768,1.134149050235,3.786700558534,0.2917653255761,1.469460467583,6.106750961171,1219.441472235,-232.0519965142,0,0,172806.700,2099,0,0,6630.80968462
6800,-2581481.474311,-20753695.35891,16402084.19842,0,0,0,-1.787650848891,1.134871544321,20670005.90337,20742711.5126699,109003667.7477,-0.0002425053637698,0,0,0,1.614231367072,2.715981893865,0,-1.787650848891,1.134160494861,3.786729607319,0.2917806731609,1.469462953542,6.106732118301,1219.398570263,-232.0438325405,0,0,172806.800,2099,0,0,6730.809762023
6900,-2581339.710747,-20753543.76146,16402299.46207,0,0,0,-1.787630092263,1.134882920328,20669982.69918,20742688.3086872,109003545.8101,-0.0002425053645556,0,0,0,1.614223947185,2.715967569109,0,-1.787630092263,1.134171939394,3.786758655867,0.2917960148609,1.469465439493,6.106713275061,1219.355707445,-232.0356760174,0,0,172806.900,2099,0,0,6830.809839423
7000,-2581197.944563,-20753392.16278,16402514.72225,0,0,0,-1.787609334884,1.134894296238,20669959.4958,20742665.1055204,109003423.8767,-0.0002425053653414,0,0,0,1.614216527678,2.715953244977,0,-1.787609334884,1.134183383833,3.786787704177,0.2918113483451,1.469467925434,6.106694431452,1219.312805474,-232.0275120437,0,0,172807.000,2099,0,0,6930.809916821
7100,-2581056.175756,-20753240.56287,16402729.97894,0,0,0,-1.787588576752,1.134905672052,20669936.29323,20742641.9031696,109003301.9476,-0.0002425053661273,0,0,0,1.614209108552,2.715938921468,0,-1.787588576752,1.134194828179,3.786816752251,0.2918266615154,1.469470411367,6.106675587474,1219.269932867,-232.019353658,0,0,172807.100,2099,0,0,7030.809994215
7200,-2580914.404328,-20753088.96172,16402945.23215,0,0,0,-1.787567817869,1.13491704777,20669913.09148,20742618.7016348,109003180.0228,-0.0002425053669131,0,0,0,1.614201689808,2.715924598581,0,-1.787567817869,1.134206272432,3.786845800087,0.2918419963821,1.469472897292,6.106656743127,1219.227070049,-232.0111971349,0,0,172807.200,2099,0,0,7130.810071607
7300,-2580772.630278,-20752937.35933,16403160.48187,0,0,0,-1.787547058234,1.134928423392,20669889.89055,20742595.5009159,109003058.1022,-0.0002425053676989,0,0,0,1.614194271444,2.715910276318,0,-1.787547058234,1.134217716591,3.786874847685,0.2918573468428,1.469475383208,6.106637898411,1219.18415829,-232.0030312985,0,0,172807.300,2099,0,0,7230.810148997
7400,-2580630.853607,-20752785.75571,16403375.72811,0,0,0,-1.787526297847,1.134939798918,20669866.69043,20742572.301013,109002936.186,-0.0002425053684848,0,0,0,1.614186853462,2.715895954677,0,-1.787526297847,1.134229160656,3.786903895047,0.2918726892381,1.469477869115,6.106619053326,1219.141266107,-231.9948691875,0,0,172807.400,2099,0,0,7330.810226383
7500,-2580489.074314,-20752634.15086,16403590.97087,0,0,0,-1.787505536708,1.134951174347,20669843.49113,20742549.1019261,109002814.2741,-0.0002425053692706,0,0,0,1.614179435861,2.715881633659,0,-1.787505536708,1.134240604628,3.786932942171,0.2918880270442,1.469480355013,6.106600207871,1219.098432653,-231.9867182523,0,0,172807.500,2099,0,0,7430.810303767
7600,-2580347.292399,-20752482.54478,16403806.21015,0,0,0,-1.787484774817,1.13496254968,20669820.29265,20742525.9036552,109002692.3664,-0.0002425053700564,0,0,0,1.614172018642,2.715867313264,0,-1.787484774817,1.134252048506,3.786961989058,0.2919033428484,1.469482840903,6.106581362048,1219.055530682,-231.9785542786,0,0,172807.600,2099,0,0,7530.810381148
