Elapsed Time (ms),ECEF X (m),ECEF Y (m),ECEF Z (m),ECEF Error X (m),ECEF Error Y (m),ECEF Error Z (m),Body Azimuth (rad),Body Elevation (rad),Range (m),PSR (m),ADR,Clock Correction (s),Clock Noise (m),Delta Af0 (s),Delta Af1 (s/s),Iono Correction (m),Tropo Correction (m),PSR Offset (m),Receiver Antenna Azimuth (rad),Receiver Antenna Elevation (rad),Receiver Antenna Gain (dBi),SV Antenna Azimuth (rad),SV Antenna Elevation (rad),Relative Power Level (incl. Receiver Antenna gain) (dB),Doppler Frequency (Hz),PSR Change Rate (m/s),Receiver Carrier Phase Offset (rad),Satellite Carrier Phase Offset (rad),GPS TOW,GPS Week Number,SBAS t0,Calibration offset (m),PSR satellite time (ms)
1900,-3363027.368349,-28002000.48143,9008295.085793,0,0,0,-2.375359353642,0.8395977679252,24560249.6495,22901841.297503,120349967.5941,0.005531872412166,0,0,0,1.971430676372,3.304360577786,0,-2.375359353642,0.8371809534222,1.167477106062,-1.973536678692,1.426684065496,4.247561828076,-1900.554656419,361.6635259241,0,0,172801.900,2099,0,0,1823.607680292
2000,-3363029.636793,-28002091.6824,9008011.467009,0,0,0,-2.375369127536,0.8395876836072,24560285.8156,22901877.4642404,120350157.6515,0.005531872410189,0,0,0,1.971438776848,3.30439031498,0,-2.375369127536,0.83717084622,1.167387883294,-1.973547105336,1.426682435273,4.24749044055,-1900.594181439,361.6710472852,0,0,172802.000,2099,0,0,1923.607559653
2100,-3363031.906229,-28002182.88053,9007727.846842,0,0,0,-2.375378901128,0.8395775992084,24560321.98246,22901913.6317399,120350347.7128,0.005531872408211,0,0,0,1.971456933623,3.304420053281,0,-2.375378901128,0.837160738938,1.167298659821,-1.973557525775,1.426680805051,4.247419052048,-1900.6337554,361.6785779595,0,0,172802.100,2099,0,0,2023.607439011
2200,-3363034.176658,-28002274.07581,9007444.225291,0,0,0,-2.375388674419,0.8395675147288,24560358.15007,22901949.7999915,120350537.778,0.005531872406234,0,0,0,1.971475091001,3.304449792689,0,-2.375388674419,0.8371506315762,1.167209435643,-1.973567940251,1.42667917483,4.247347662569,-1900.673270631,361.686097458,0,0,172802.200,2099,0,0,2123.607318367
2300,-3363036.448079,-28002365.26824,9007160.602357,0,0,0,-2.375398447408,0.8395574301685,24560394.31844,22901985.9689953,120350727.8472,0.005531872404257,0,0,0,1.971493248981,3.304479533205,0,-2.375398447408,0.8371405241345,1.16712021076,-1.973578368007,1.426677544611,4.247276272113,-1900.71279565,361.6936188191,0,0,172802.300,2099,0,0,2223.60719772
2400,-3363038.720493,-28002456.45783,9006876.978039,0,0,0,-2.375408220096,0.8395473455274,24560430.48755,22902022.1387511,120350917.9204,0.00553187240228,0,0,0,1.971511407563,3.304509274828,0,-2.375408220096,0.837130416613,1.167030985172,-1.973588785686,1.426675914393,4.24720488068,-1900.75232067,361.7011401802,0,0,172802.400,2099,0,0,2323.607077071
2500,-3363040.993898,-28002547.64457,9006593.352337,0,0,0,-2.375417992482,0.8395372608055,24560466.65742,22902058.309259,120351107.9975,0.005531872400303,0,0,0,1.971529566748,3.304539017558,0,-2.375417992482,0.8371203090116,1.16694175888,-1.973599223719,1.426674284176,4.24713348827,-1900.791816324,361.7086559534,0,0,172802.500,2099,0,0,2423.606956419
2600,-3363043.268296,-28002638.82847,9006309.725252,0,0,0,-2.375427764566,0.8395271760029,24560502.82804,22902094.480519,120351298.0786,0.005531872398326,0,0,0,1.971547726536,3.304568761396,0,-2.375427764566,0.8371102013305,1.166852531884,-1.973609628732,1.426672653961,4.247062094884,-1900.831370708,361.7161829025,0,0,172802.600,2099,0,0,2523.606835765
2700,-3363045.543686,-28002730.00953,9006026.096783,0,0,0,-2.375437536349,0.8395170911195,24560538.99941,22902130.6525311,120351488.1636,0.005531872396349,0,0,0,1.971565886926,3.304598506341,0,-2.375437536349,0.8371000935695,1.166763304182,-1.973620044046,1.426671023747,4.246990700521,-1900.870905516,361.7237061262,0,0,172802.700,2099,0,0,2623.606715108
2800,-3363047.820068,-28002821.18774,9005742.466931,0,0,0,-2.375447307831,0.8395070061554,24560575.17153,22902166.8252952,120351678.2526,0.005531872394371,0,0,0,1.971584047918,3.304628252393,0,-2.375447307831,0.8370899857288,1.166674075777,-1.973630459678,1.426669393534,4.246919305181,-1900.910381594,361.7312181741,0,0,172802.800,2099,0,0,2723.606594448
2900,-3363050.097442,-28002912.3631,9005458.835695,0,0,0,-2.375457079011,0.8394969211105,24560611.34441,22902202.9988113,120351868.3455,0.005531872392394,0,0,0,1.971602209513,3.304657999553,0,-2.375457079011,0.8370798778082,1.166584846667,-1.973640887608,1.426667763322,4.246847908865,-1900.949916402,361.7387413979,0,0,172802.900,2099,0,0,2823.606473787
3000,-3363052.375808,-28003003.53562,9005175.203076,0,0,0,-2.375466849889,0.8394868359849,24560647.51804,22902239.1730695,120352058.4424,0.005531872390417,0,0,0,1.971610309734,3.30468774782,0,-2.375466849889,0.8370697698079,1.166495616852,-1.973651312522,1.426666133112,4.246776511572,-1900.98939248,361.7462534457,0,0,172803.000,2099,0,0,2923.606353122
3100,-3363054.655166,-28003094.70529,9004891.569074,0,0,0,-2.375476620466,0.8394767507786,24560683.69242,22902275.3480897,120352248.5432,0.00553187238844,0,0,0,1.971628471982,3.304717497195,0,-2.375476620466,0.8370596617277,1.166406386333,-1.973661726796,1.426664502904,4.246705113303,-1901.028946864,361.7537803948,0,0,172803.100,2099,0,0,3023.606232455
3200,-3363056.935516,-28003185.87212,9004607.933688,0,0,0,-2.375486390741,0.8394666654915,24560719.86755,22902311.5238619,120352438.648,0.005531872386463,0,0,0,1.971646634831,3.304747247678,0,-2.375486390741,0.8370495535678,1.16631715511,-1.973672128723,1.426662872696,4.246633714056,-1901.068481672,361.7613036186,0,0,172803.200,2099,0,0,3123.606111786
3300,-3363059.216857,-28003277.0361,9004324.296919,0,0,0,-2.375496160715,0.8394565801238,24560756.04343,22902347.7003862,120352628.7567,0.005531872384486,0,0,0,1.971664798283,3.304776999268,0,-2.375496160715,0.8370394453281,1.166227923182,-1.973682549107,1.42666124249,4.246562313834,-1901.10795775,361.7688156664,0,0,172803.300,2099,0,0,3223.605991114
3400,-3363061.499191,-28003368.19724,9004040.658767,0,0,0,-2.375505930388,0.8394464946753,24560792.22007,22902383.8776624,120352818.8694,0.005531872382509,0,0,0,1.971682962338,3.304806751966,0,-2.375505930388,0.8370293370086,1.166138690551,-1.973692975956,1.426659612286,4.246490912635,-1901.147521922,361.7763444781,0,0,172803.400,2099,0,0,3323.60587044
3500,-3363063.782516,-28003459.35553,9003757.019232,0,0,0,-2.375515699759,0.8394364091461,24560828.39745,22902420.0556907,120353008.986,0.005531872380531,0,0,0,1.971701126995,3.304836505771,0,-2.375515699759,0.8370192286093,1.166049457215,-1.97370339936,1.426657982082,4.246419510459,-1901.187007789,361.7838583887,0,0,172803.500,2099,0,0,3423.605749763
3600,-3363066.066833,-28003550.51097,9003473.378314,0,0,0,-2.375525468829,0.8394263235362,24560864.57559,22902456.2344709,120353199.1066,0.005531872378554,0,0,0,1.971719292255,3.304866260685,0,-2.375525468829,0.8370091201303,1.165960223175,-1.973713800198,1.42665635188,4.246348107307,-1901.226552385,361.7913834751,0,0,172803.600,2099,0,0,3523.605629083
3700,-3363068.352142,-28003641.66358,9003189.736012,0,0,0,-2.375535237597,0.8394162378456,24560900.75449,22902492.4140031,120353389.2312,0.005531872376577,0,0,0,1.971737458117,3.304896016705,0,-2.375535237597,0.8369990115715,1.16587098843,-1.973724211646,1.42665472168,4.246276703178,-1901.266067616,361.7989029735,0,0,172803.700,2099,0,0,3623.605508401
3800,-3363070.638442,-28003732.81333,9002906.092328,0,0,0,-2.375545006064,0.8394061520743,24560936.93413,22902528.5942872,120353579.3596,0.0055318723746,0,0,0,1.971755624582,3.304925773834,0,-2.375545006064,0.836988902933,1.165781752982,-1.973734629948,1.42665309148,4.246205298073,-1901.305553482,361.8064168841,0,0,172803.800,2099,0,0,3723.605387717
3900,-3363072.925734,-28003823.96024,9002622.447261,0,0,0,-2.375554774229,0.8393960662223,24560973.11452,22902564.7753233,120353769.4921,0.005531872372623,0,0,0,1.97177379165,3.304955532071,0,-2.375554774229,0.8369787942147,1.16569251683,-1.973745057107,1.426651461282,4.246133891992,-1901.345117655,361.8139456958,0,0,172803.900,2099,0,0,3823.60526703
4000,-3363075.214018,-28003915.10431,9002338.800811,0,0,0,-2.375564542093,0.8393859802897,24561009.29567,22902600.9571013,120353959.6285,0.005531872370646,0,0,0,1.971781891616,3.304985291415,0,-2.375564542093,0.8369686854167,1.165603279974,-1.973755475969,1.426649831086,4.246062484934,-1901.384603521,361.8214596063,0,0,172804.000,2099,0,0,3923.605146341
4100,-3363077.503293,-28004006.24553,9002055.152978,0,0,0,-2.375574309656,0.8393758942764,24561045.47757,22902637.1396413,120354149.7689,0.005531872368669,0,0,0,1.971800059335,3.305015051867,0,-2.375574309656,0.8369585765389,1.165514042414,-1.973765877612,1.426648200891,4.2459910769,-1901.424118752,361.8289791048,0,0,172804.100,2099,0,0,4023.605025649
4200,-3363079.793559,-28004097.3839,9001771.503762,0,0,0,-2.375584076917,0.8393658081824,24561081.66022,22902673.3229332,120354339.9132,0.005531872366691,0,0,0,1.971818227658,3.305044813427,0,-2.375584076917,0.8369484675814,1.16542480415,-1.973776285001,1.426646570697,4.245919667889,-1901.463643772,361.8365004659,0,0,172804.200,2099,0,0,4123.604904954
4300,-3363082.084818,-28004188.51943,9001487.853163,0,0,0,-2.375593843877,0.8393557220077,24561117.84363,22902709.506977,120354530.0614,0.005531872364714,0,0,0,1.971836396583,3.305074576095,0,-2.375593843877,0.8369383585442,1.165335565182,-1.973786706153,1.426644940504,4.245848257903,-1901.503149215,361.8440181017,0,0,172804.300,2099,0,0,4223.604784257
4400,-3363084.377067,-28004279.65211,9001204.201181,0,0,0,-2.375603610536,0.8393456357524,24561154.02778,22902745.6917727,120354720.2136,0.005531872362737,0,0,0,1.97185456611,3.305104339871,0,-2.375603610536,0.8369282494272,1.165246325511,-1.973797121147,1.426643310313,4.24577684694,-1901.542644869,361.8515338749,0,0,172804.400,2099,0,0,4323.604663558
4500,-3363086.670308,-28004370.78195,9000920.547817,0,0,0,-2.375613376893,0.8393355494164,24561190.21269,22902781.8773203,120354910.3697,0.00553187236076,0,0,0,1.97187273624,3.305134104756,0,-2.375613376893,0.8369181402306,1.165157085136,-1.973807548636,1.426641680123,4.245705435,-1901.582130736,361.8590477854,0,0,172804.500,2099,0,0,4423.604542856
4600,-3363088.96454,-28004461.90894,9000636.89307,0,0,0,-2.375623142949,0.8393254629998,24561226.39835,22902818.0636198,120355100.5298,0.005531872358783,0,0,0,1.971890906973,3.305163870748,0,-2.375623142949,0.8369080309542,1.165067844057,-1.973817937377,1.426640049935,4.245634022085,-1901.621704696,361.8665784597,0,0,172804.600,2099,0,0,4523.604422151
4700,-3363091.259763,-28004553.03309,9000353.236941,0,0,0,-2.375632908704,0.8393153765025,24561262.58476,22902854.2506712,120355290.6939,0.005531872356806,0,0,0,1.971909078308,3.305193637848,0,-2.375632908704,0.8368979215981,1.164978602275,-1.973828349619,1.426638419748,4.245562608193,-1901.661200351,361.8740942329,0,0,172804.700,2099,0,0,4623.604301444
4800,-3363093.555978,-28004644.15439,9000069.579429,0,0,0,-2.375642674157,0.8393052899246,24561298.77192,22902890.4384745,120355480.8619,0.005531872354829,0,0,0,1.971927250246,3.305223406056,0,-2.375642674157,0.8368878121623,1.164889359789,-1.973838770666,1.426636789562,4.245491193325,-1901.700715582,361.8816137314,0,0,172804.800,2099,0,0,4723.604180735
4900,-3363095.853184,-28004735.27284,8999785.920534,0,0,0,-2.37565243931,0.8392952032661,24561334.95983,22902926.6270296,120355671.0338,0.005531872352852,0,0,0,1.971945422787,3.305253175373,0,-2.37565243931,0.8368777026469,1.164800116599,-1.973849191767,1.426635159377,4.245419777481,-1901.740201448,361.8891276419,0,0,172804.900,2099,0,0,4823.604060023
5000,-3363098.151381,-28004826.38845,8999502.260257,0,0,0,-2.37566220416,0.8392851165269,24561371.1485,22902962.8163265,120355861.2098,0.005531872350874,0,0,0,1.971953522496,3.305282945798,0,-2.37566220416,0.8368675930517,1.164710872706,-1.973859609397,1.426633529194,4.245348360661,-1901.779697103,361.8966434151,0,0,172805.000,2099,0,0,4923.603939308
5100,-3363100.450569,-28004917.50121,8999218.598598,0,0,0,-2.37567196871,0.8392750297072,24561407.33792,22902999.0063852,120356051.3896,0.005531872348897,0,0,0,1.971971695688,3.305312717331,0,-2.37567196871,0.8368574833768,1.16462162811,-1.973869994286,1.426631899013,4.245276942865,-1901.819241699,361.9041685015,0,0,172805.100,2099,0,0,5023.603818591
5200,-3363102.750748,-28005008.61113,8998934.935556,0,0,0,-2.375681732958,0.8392649428068,24561443.52809,22903035.1971959,120356241.5734,0.00553187234692,0,0,0,1.971989869484,3.305342489972,0,-2.375681732958,0.8368473736223,1.16453238281,-1.973880404482,1.426630268832,4.245205524092,-1901.858727565,361.911682412,0,0,172805.200,2099,0,0,5123.603697872
5300,-3363105.051919,-28005099.7182,8998651.271132,0,0,0,-2.375691496906,0.8392548558257,24561479.71901,22903071.3887583,120356431.7612,0.005531872344943,0,0,0,1.972008043882,3.305372263721,0,-2.375691496906,0.8368372637881,1.164443136807,-1.973890824211,1.426628638653,4.245134104344,-1901.898242796,361.9192019105,0,0,172805.300,2099,0,0,5223.60357715
5400,-3363107.35408,-28005190.82243,8998367.605325,0,0,0,-2.375701260551,0.8392447687641,24561515.91068,22903107.5810726,120356621.9529,0.005531872342966,0,0,0,1.972026218883,3.305402038579,0,-2.375701260551,0.8368271538742,1.164353890101,-1.973901243516,1.426627008476,4.24506268362,-1901.937767816,361.9267232716,0,0,172805.400,2099,0,0,5323.603456425
5500,-3363109.657232,-28005281.92381,8998083.938136,0,0,0,-2.375711023896,0.8392346816219,24561552.10311,22903143.7741386,120356812.1485,0.005531872340989,0,0,0,1.972044394487,3.305431814545,0,-2.375711023896,0.8368170438807,1.164264642691,-1.973911658926,1.4266253783,4.244991261919,-1901.977263471,361.9342390448,0,0,172805.500,2099,0,0,5423.603335698
5600,-3363111.961375,-28005373.02234,8997800.269565,0,0,0,-2.37572078694,0.8392245943991,24561588.29629,22903179.9679564,120357002.3482,0.005531872339012,0,0,0,1.972062570693,3.30546159162,0,-2.37572078694,0.8368069338075,1.164175394578,-1.973922041805,1.426623748125,4.244919839243,-1902.016778702,361.9417585433,0,0,172805.600,2099,0,0,5523.603214968
5700,-3363114.266509,-28005464.11803,8997516.599612,0,0,0,-2.375730549682,0.8392145070957,24561624.49022,22903216.1625261,120357192.5517,0.005531872337034,0,0,0,1.972080747502,3.305491369803,0,-2.375730549682,0.8367968236547,1.164086145762,-1.97393245517,1.426622117951,4.244848415591,-1902.056274356,361.9492743164,0,0,172805.700,2099,0,0,5623.603094236
5800,-3363116.572634,-28005555.21087,8997232.928277,0,0,0,-2.375740312123,0.8392044197117,24561660.6849,22903252.3578475,120357382.7592,0.005531872335057,0,0,0,1.972098924914,3.305521149094,0,-2.375740312123,0.8367867134222,1.163996896243,-1.973942861466,1.426620487779,4.244776990962,-1902.095740646,361.9567845017,0,0,172805.800,2099,0,0,5723.602973502
5900,-3363118.879749,-28005646.30087,8996949.255559,0,0,0,-2.375750074263,0.8391943322471,24561696.88033,22903288.5539206,120357572.9707,0.00553187233308,0,0,0,1.972117102928,3.305550929494,0,-2.375750074263,0.83677660311,1.163907646021,-1.973953290331,1.426618857609,4.244705565358,-1902.13529503,361.9643114507,0,0,172805.900,2099,0,0,5823.602852764
6000,-3363121.187856,-28005737.38802,8996665.58146,0,0,0,-2.375759836102,0.839184244702,24561733.07651,22903324.7507355,120357763.1861,0.005531872331103,0,0,0,1.972125202379,3.305580711003,0,-2.375759836102,0.8367664927183,1.163818395096,-1.973963692706,1.426617227439,4.244634138778,-1902.174780897,361.9718253613,0,0,172806.000,2099,0,0,5923.602732025
6100,-3363123.496953,-28005828.47233,8996381.905978,0,0,0,-2.375769597639,0.8391741570762,24561769.27345,22903360.9483121,120357953.4055,0.005531872329126,0,0,0,1.972143381045,3.30561049362,0,-2.375769597639,0.8367563822468,1.163729143468,-1.973974080548,1.426615597271,4.244562711223,-1902.214315704,361.979348585,0,0,172806.100,2099,0,0,6023.602611283
6200,-3363125.80704,-28005919.55379,8996098.229115,0,0,0,-2.375779358876,0.83916406937,24561805.47114,22903397.1466405,120358143.6288,0.005531872327149,0,0,0,1.972161560315,3.305640277346,0,-2.375779358876,0.8367462716958,1.163639891137,-1.973984493392,1.426613967105,4.244491282691,-1902.253781994,361.9868587703,0,0,172806.200,2099,0,0,6123.602490538
6300,-3363128.118119,-28006010.6324,8995814.550869,0,0,0,-2.375789119811,0.8391539815831,24561841.66958,22903433.3457207,120358333.8561,0.005531872325172,0,0,0,1.972179740187,3.30567006218,0,-2.375789119811,0.8367361610652,1.163550638103,-1.973994896124,1.42661233694,4.244419853184,-1902.293297225,361.9943782687,0,0,172806.300,2099,0,0,6223.602369791
6400,-3363130.430188,-28006101.70817,8995530.871242,0,0,0,-2.375798880446,0.8391438937157,24561877.86877,22903469.5455525,120358524.0873,0.005531872323195,0,0,0,1.972197920662,3.305699848123,0,-2.375798880446,0.8367260503549,1.163461384366,-1.974005325409,1.426610706776,4.2443484227,-1902.332832033,362.0019014925,0,0,172806.400,2099,0,0,6323.602249041
6500,-3363132.743247,-28006192.78109,8995247.190233,0,0,0,-2.375808640779,0.8391338057678,24561914.06871,22903505.746136,120358714.3224,0.005531872321217,0,0,0,1.972216101739,3.305729635175,0,-2.375808640779,0.836715939565,1.163372129927,-1.974015724059,1.426609076614,4.244276991241,-1902.372268958,362.0094060898,0,0,172806.500,2099,0,0,6423.602128289
6600,-3363135.057297,-28006283.85116,8994963.507842,0,0,0,-2.375818400811,0.8391237177393,24561950.2694,22903541.9474713,120358904.5615,0.00553187231924,0,0,0,1.97223428342,3.305759423336,0,-2.375818400811,0.8367058286955,1.163282874785,-1.974026113906,1.426607446453,4.244205558807,-1902.411793977,362.0169274509,0,0,172806.600,2099,0,0,6523.602007535
6700,-3363137.372337,-28006374.91839,8994679.824069,0,0,0,-2.375828160542,0.8391136296303,24561986.47085,22903578.1495582,120359094.8046,0.005531872317263,0,0,0,1.972252465703,3.305789212605,0,-2.375828160542,0.8366957177464,1.16319361894,-1.974036514588,1.426605816293,4.244134125396,-1902.451318997,362.024448812,0,0,172806.700,2099,0,0,6623.601886777
6800,-3363139.688368,-28006465.98278,8994396.138915,0,0,0,-2.375837919972,0.8391035414408,24562022.67305,22903614.3523968,120359285.0516,0.005531872315286,0,0,0,1.972270648589,3.305819002983,0,-2.375837919972,0.8366856067177,1.163104362392,-1.974046937293,1.426604186135,4.24406269101,-1902.490775498,362.0319571346,0,0,172806.800,2099,0,0,6723.601766018
6900,-3363142.005389,-28006557.04431,8994112.452379,0,0,0,-2.375847679101,0.8390934531707,24562058.876,22903650.5559871,120359475.3026,0.005531872313309,0,0,0,1.972288832078,3.30584879447,0,-2.375847679101,0.8366754956095,1.163015105142,-1.974057341893,1.426602555978,4.243991255649,-1902.530310306,362.0394803584,0,0,172806.900,2099,0,0,6823.601645256
7000,-3363144.3234,-28006648.103,8993828.764461,0,0,0,-2.375857437929,0.8390833648201,24562095.0797,22903686.760319,120359665.5575,0.005531872311332,0,0,0,1.972296931269,3.305878587066,0,-2.375857437929,0.8366653844216,1.162925847189,-1.974067745713,1.426600925822,4.243919819311,-1902.569766808,362.046988681,0,0,172807.000,2099,0,0,6923.601524491
7100,-3363146.642402,-28006739.15885,8993545.075162,0,0,0,-2.375867196456,0.839073276389,24562131.28415,22903722.9654125,120359855.8164,0.005531872309355,0,0,0,1.97231511541,3.305908380771,0,-2.375867196456,0.8366552731542,1.162836588534,-1.974078134117,1.426599295668,4.243848381999,-1902.609301615,362.0545119047,0,0,172807.100,2099,0,0,7023.601403724
7200,-3363148.962394,-28006830.21185,8993261.384481,0,0,0,-2.375876954681,0.8390631878773,24562167.48936,22903759.1712578,120360046.0792,0.005531872307378,0,0,0,1.972333300154,3.305938175584,0,-2.375876954681,0.8366451618072,1.162747329176,-1.974088532313,1.426597665516,4.24377694371,-1902.648777693,362.0620239526,0,0,172807.200,2099,0,0,7123.601282954
7300,-3363151.283376,-28006921.262,8992977.692419,0,0,0,-2.375886712606,0.8390530992852,24562203.69531,22903795.3778546,120360236.346,0.0055318723054,0,0,0,1.9723514855,3.305967971507,0,-2.375886712606,0.8366350503806,1.162658069116,-1.974098954143,1.426596035364,4.243705504446,-1902.688302713,362.0695453137,0,0,172807.300,2099,0,0,7223.601162182
7400,-3363153.605348,-28007012.3093,8992693.998975,0,0,0,-2.37589647023,0.8390430106126,24562239.90202,22903831.5852031,120360426.6167,0.005531872303423,0,0,0,1.97236967145,3.305997768539,0,-2.37589647023,0.8366249388745,1.162568808354,-1.974109356853,1.426594405214,4.243634064207,-1902.727808156,362.0770629495,0,0,172807.400,2099,0,0,7323.601041407
7500,-3363155.928311,-28007103.35376,8992410.30415,0,0,0,-2.375906227553,0.8390329218595,24562276.10948,22903867.7933032,120360616.8913,0.005531872301446,0,0,0,1.972387858002,3.30602756668,0,-2.375906227553,0.8366148272887,1.162479546889,-1.974119758589,1.426592775066,4.243562622992,-1902.767254869,362.0845694095,0,0,172807.500,2099,0,0,7423.60092063
7600,-3363158.252263,-28007194.39538,8992126.607944,0,0,0,-2.375915984575,0.8390228330259,24562312.31769,22903904.0021549,120360807.1699,0.005531872299469,0,0,0,1.972406045157,3.306057365929,0,-2.375915984575,0.8366047156235,1.162390284722,-1.974130146906,1.426591144919,4.243491180801,-1902.806799465,362.0920944959,0,0,172807.600,2099,0,0,7523.60079985
