Elapsed Time (ms),ECEF X (m),ECEF Y (m),ECEF Z (m),ECEF Error X (m),ECEF Error Y (m),ECEF Error Z (m),Body Azimuth (rad),Body Elevation (rad),Range (m),PSR (m),ADR,Clock Correction (s),Clock Noise (m),Delta Af0 (s),Delta Af1 (s/s),Iono Correction (m),Tropo Correction (m),PSR Offset (m),Receiver Antenna Azimuth (rad),Receiver Antenna Elevation (rad),Receiver Antenna Gain (dBi),SV Antenna Azimuth (rad),SV Antenna Elevation (rad),Relative Power Level (incl. Receiver Antenna gain) (dB),Doppler Frequency (Hz),PSR Change Rate (m/s),Receiver Carrier Phase Offset (rad),Satellite Carrier Phase Offset (rad),GPS TOW,GPS Week Number,SBAS t0,Calibration offset (m),PSR satellite time (ms)
1500,8881731.100713,-26531128.18102,-9666819.341687,0,0,0,3.113895110961,0.2456306304379,27401340.26113,27542900.0972216,144738873.2291,-0.0004721457821237,0,0,0,4.156881048433,9.934654590492,0,3.113895110961,0.2422735020204,-4.197441248684,-2.53519222736,1.360599616347,-1.051991652529,-3258.857926799,620.1400440186,0,0,172801.500,2099,0,0,1408.126774499
1600,8881711.048173,-26531032.55672,-9667100.15895,0,0,0,3.113894916062,0.2456200198686,27401402.27475,27542962.1113232,144739199.1147,-0.0004721457821373,0,0,0,4.156948782826,9.935059541615,0,3.113894916062,0.2422628914692,-4.197568568648,-2.53518992734,1.36059904874,-1.052141181505,-3258.861039468,620.1406363398,0,0,172801.600,2099,0,0,1508.126567643
1700,8881690.996135,-26530936.92946,-9667380.974727,0,0,0,3.113894721111,0.2456094093428,27401464.28844,27543024.1254833,144739525.0006,-0.0004721457821509,0,0,0,4.157016518452,9.935464524668,0,3.113894721111,0.2422522809615,-4.19769588809,-2.53518763392,1.36059848116,-1.052290709815,-3258.864103195,620.1412193477,0,0,172801.700,2099,0,0,1608.126360786
1800,8881670.944598,-26530841.29924,-9667661.789017,0,0,0,3.113894526109,0.2455987988605,27401526.30218,27543086.1397017,144739850.8868,-0.0004721457821645,0,0,0,4.157084255308,9.935869539653,0,3.113894526109,0.2422416704974,-4.19782320701,-2.535185346297,1.360597913606,-1.052440237459,-3258.867166922,620.1418023556,0,0,172801.800,2099,0,0,1708.126153928
1900,8881650.893564,-26530745.66605,-9667942.601822,0,0,0,3.113894331054,0.2455881884218,27401588.31598,27543148.1539786,144740176.7733,-0.0004721457821781,0,0,0,4.157151993396,9.936274586575,0,3.113894331054,0.2422310600767,-4.197950525408,-2.535183040592,1.360597346078,-1.052589764436,-3258.870240438,620.1423872262,0,0,172801.900,2099,0,0,1808.125947071
2000,8881630.843032,-26530650.02992,-9668223.413141,0,0,0,3.113894135948,0.2455775780265,27401650.32984,27543210.1681991,144740502.6607,-0.0004721457821917,0,0,0,4.157104892868,9.936679665436,0,3.113894135948,0.2422204496995,-4.198077843284,-2.535180744129,1.360596778577,-1.052739290748,-3258.873284589,620.1429665089,0,0,172802.000,2099,0,0,1908.125740214
2100,8881610.793002,-26530554.39082,-9668504.222973,0,0,0,3.11389394079,0.2455669676747,27401712.34375,27543272.1825927,144740828.5478,-0.0004721457822053,0,0,0,4.157172629311,9.937084776241,0,3.11389394079,0.2422098393658,-4.198205160639,-2.53517844531,1.360596211101,-1.052888816393,-3258.876309163,620.1435420662,0,0,172802.100,2099,0,0,2008.125533356
2200,8881590.743474,-26530458.74876,-9668785.03132,0,0,0,3.113893745581,0.2455563573664,27401774.35773,27543334.1970448,144741154.4353,-0.0004721457822189,0,0,0,4.157240366985,9.937489918994,0,3.113893745581,0.2421992290757,-4.198332477471,-2.535176149558,1.360595643653,-1.053038341372,-3258.879412043,620.1441325247,0,0,172802.200,2099,0,0,2108.125326498
2300,8881570.694448,-26530363.10374,-9669065.83818,0,0,0,3.11389355032,0.2455457471016,27401836.37176,27543396.2115552,144741480.323,-0.0004721457822324,0,0,0,4.157308105891,9.937895093697,0,3.11389355032,0.242188618829,-4.198459793781,-2.535173862955,1.36059507623,-1.053187865686,-3258.882514924,620.1447229832,0,0,172802.300,2099,0,0,2208.12511964
2400,8881550.645925,-26530267.45577,-9669346.643554,0,0,0,3.113893355007,0.2455351368803,27401898.38585,27543458.2261239,144741806.2111,-0.000472145782246,0,0,0,4.157375846028,9.938300300354,0,3.113893355007,0.2421780086258,-4.198587109568,-2.535171556765,1.360594508834,-1.053337389333,-3258.88558844,620.1453078538,0,0,172802.400,2099,0,0,2308.124912782
2500,8881530.597904,-26530171.80484,-9669627.447442,0,0,0,3.113893159642,0.2455245267025,27401960.4,27543520.240751,144742132.0994,-0.0004721457822596,0,0,0,4.157443587397,9.93870553897,0,3.113893159642,0.2421673984662,-4.198714424834,-2.535169271254,1.360593941463,-1.053486912313,-3258.888661955,620.1458927244,0,0,172802.500,2099,0,0,2408.124705923
2600,8881510.550385,-26530076.15094,-9669908.249844,0,0,0,3.113892964226,0.2455139165682,27402022.41421,27543582.2554364,144742457.9881,-0.0004721457822732,0,0,0,4.157511329997,9.939110809548,0,3.113892964226,0.2421567883501,-4.198841739578,-2.535166960824,1.36059337412,-1.053636434628,-3258.891686529,620.1464682817,0,0,172802.600,2099,0,0,2508.124499064
2700,8881490.503369,-26529980.49409,-9670189.050759,0,0,0,3.113892768757,0.2455033064775,27402084.42848,27543644.2701801,144742783.877,-0.0004721457822868,0,0,0,4.157579073828,9.939516112091,0,3.113892768757,0.2421461782774,-4.1989690538,-2.535164665132,1.360592806802,-1.053785956277,-3258.894799198,620.1470606029,0,0,172802.700,2099,0,0,2608.124292206
2800,8881470.456855,-26529884.83428,-9670469.850188,0,0,0,3.113892573238,0.2454926964302,27402146.4428,27543706.2849821,144743109.7663,-0.0004721457823004,0,0,0,4.157646818891,9.939921446603,0,3.113892573238,0.2421355682483,-4.1990963675,-2.535162378988,1.360592239511,-1.053935477259,-3258.897804196,620.147632435,0,0,172802.800,2099,0,0,2708.124085346
2900,8881450.410843,-26529789.17151,-9670750.64813,0,0,0,3.113892377666,0.2454820864264,27402208.45719,27543768.2998424,144743435.6559,-0.000472145782314,0,0,0,4.157714565185,9.940326813088,0,3.113892377666,0.2421249582627,-4.199223680677,-2.535160072096,1.360591672246,-1.054084997575,-3258.900877712,620.1482173055,0,0,172802.900,2099,0,0,2808.123878487
3000,8881430.365334,-26529693.50578,-9671031.444586,0,0,0,3.113892182043,0.2454714764661,27402270.47163,27543830.3146461,144743761.5464,-0.0004721457823275,0,0,0,4.157667429576,9.940732211549,0,3.113892182043,0.2421143483206,-4.199350993333,-2.535157787304,1.360591105007,-1.054234517225,-3258.903951227,620.1488021761,0,0,172803.000,2099,0,0,2908.123671628
3100,8881410.320328,-26529597.8371,-9671312.239556,0,0,0,3.113891986368,0.2454608665493,27402332.48613,27543892.329623,144744087.4366,-0.0004721457823411,0,0,0,4.157735174224,9.941137641991,0,3.113891986368,0.242103738422,-4.199478305467,-2.535155476298,1.360590537795,-1.054384036209,-3258.906966013,620.1493758708,0,0,172803.100,2099,0,0,3008.123464768
3200,8881390.275824,-26529502.16545,-9671593.033039,0,0,0,3.113891790641,0.2454502566761,27402394.50069,27543954.3446581,144744413.3271,-0.0004721457823547,0,0,0,4.157802920104,9.941543104416,0,3.113891790641,0.2420931285669,-4.199605617078,-2.53515318018,1.360589970609,-1.054533554526,-3258.910039529,620.1499607414,0,0,172803.200,2099,0,0,3108.123257908
3300,8881370.231823,-26529406.49085,-9671873.825035,0,0,0,3.113891594863,0.2454396468463,27402456.5153,27544016.3597514,144744739.2179,-0.0004721457823683,0,0,0,4.157870667215,9.941948598828,0,3.113891594863,0.2420825187553,-4.199732928167,-2.535150904011,1.360589403449,-1.054683072177,-3258.913132621,620.1505493373,0,0,172803.300,2099,0,0,3208.123051048
3400,8881350.188325,-26529310.81329,-9672154.615545,0,0,0,3.113891399033,0.2454290370601,27402518.52998,27544078.3749029,144745065.109,-0.0004721457823819,0,0,0,4.157938415557,9.942354125232,0,3.113891399033,0.2420719089872,-4.199860238734,-2.535148585685,1.360588836315,-1.054832589162,-3258.916166984,620.1511267573,0,0,172803.400,2099,0,0,3308.122844188
3500,8881330.14533,-26529215.13277,-9672435.404568,0,0,0,3.113891203151,0.2454184273173,27402580.54471,27544140.3901127,144745391.0004,-0.0004721457823955,0,0,0,4.158006165131,9.94275968363,0,3.113891203151,0.2420612992626,-4.19998754878,-2.535146309477,1.360588269208,-1.054982105481,-3258.919220923,620.1517079026,0,0,172803.500,2099,0,0,3408.122637328
3600,8881310.102837,-26529119.44929,-9672716.192104,0,0,0,3.113891007217,0.2454078176181,27402642.5595,27544202.4053807,144745716.8921,-0.0004721457824091,0,0,0,4.158073915936,9.943165274026,0,3.113891007217,0.2420506895816,-4.200114858303,-2.535143989653,1.360587702127,-1.055131621134,-3258.922255285,620.1522853225,0,0,172803.600,2099,0,0,3508.122430467
3700,8881290.060847,-26529023.76285,-9672996.978153,0,0,0,3.113890811232,0.2453972079623,27402704.57435,27544264.4207068,144746042.7841,-0.0004721457824227,0,0,0,4.158141667973,9.943570896425,0,3.113890811232,0.242040079944,-4.200242167304,-2.535141703744,1.360587135072,-1.05528113612,-3258.925348377,620.1528739184,0,0,172803.700,2099,0,0,3608.122223606
3800,8881270.01936,-26528928.07345,-9673277.762716,0,0,0,3.113890615195,0.2453865983501,27402766.58925,27544326.4360912,144746368.6765,-0.0004721457824362,0,0,0,4.158209421241,9.943976550829,0,3.113890615195,0.24202947035,-4.200369475782,-2.535139407832,1.360586568043,-1.05543065044,-3258.928402316,620.1534550637,0,0,172803.800,2099,0,0,3708.122016745
3900,8881249.978376,-26528832.3811,-9673558.545792,0,0,0,3.113890419106,0.2453759887814,27402828.60422,27544388.4515337,144746694.5691,-0.0004721457824498,0,0,0,4.15827717574,9.944382237242,0,3.113890419106,0.2420188607995,-4.200496783739,-2.535137110196,1.360586001041,-1.055580164094,-3258.931475832,620.1540399343,0,0,172803.900,2099,0,0,3808.121809884
4000,8881229.937895,-26528736.68578,-9673839.327381,0,0,0,3.113890222965,0.2453653792562,27402890.61924,27544450.4669194,144747020.4627,-0.0004721457824634,0,0,0,4.158230005034,9.944787955668,0,3.113890222965,0.2420082512925,-4.200624091174,-2.535134813916,1.360585434065,-1.055729677081,-3258.934519983,620.1546192169,0,0,172804.000,2099,0,0,3908.121603023
4100,8881209.897917,-26528640.98751,-9674120.107483,0,0,0,3.113890026773,0.2453547697745,27402952.63432,27544512.4824782,144747346.3559,-0.000472145782477,0,0,0,4.158297757886,9.945193706111,0,3.113890026773,0.241997641829,-4.200751398086,-2.535132494038,1.360584867115,-1.055879189403,-3258.937564134,620.1551984996,0,0,172804.100,2099,0,0,4008.121396161
4200,8881189.858442,-26528545.28628,-9674400.886098,0,0,0,3.113889830529,0.2453441603363,27403014.64946,27544574.4980951,144747672.2495,-0.0004721457824906,0,0,0,4.15836551197,9.945599488575,0,3.113889830529,0.241987032409,-4.200878704476,-2.535130207228,1.360584300192,-1.056028701058,-3258.940647438,620.1557852328,0,0,172804.200,2099,0,0,4108.121189299
4300,8881169.81947,-26528449.58209,-9674681.663225,0,0,0,3.113889634233,0.2453335509416,27403076.66466,27544636.5137701,144747998.1433,-0.0004721457825042,0,0,0,4.158433267284,9.946005303062,0,3.113889634233,0.2419764230326,-4.201006010344,-2.535127920493,1.360583733294,-1.056178212046,-3258.943691588,620.1563645154,0,0,172804.300,2099,0,0,4208.120982437
4400,8881149.781002,-26528353.87494,-9674962.438866,0,0,0,3.113889437886,0.2453229415904,27403138.67992,27544698.5295033,144748324.0375,-0.0004721457825178,0,0,0,4.158501023831,9.946411149576,0,3.113889437886,0.2419658136996,-4.20113331569,-2.535125612973,1.360583166424,-1.056327722368,-3258.946755316,620.1569475234,0,0,172804.400,2099,0,0,4308.120775575
4500,8881129.743036,-26528258.16483,-9675243.21302,0,0,0,3.113889241487,0.2453123322827,27403200.69523,27544760.5452945,144748649.932,-0.0004721457825314,0,0,0,4.158568781608,9.946817028122,0,3.113889241487,0.2419552044102,-4.201260620514,-2.53512332493,1.360582599579,-1.056477232024,-3258.949828831,620.1575323939,0,0,172804.500,2099,0,0,4408.120568713
4600,8881109.705574,-26528162.45177,-9675523.985687,0,0,0,3.113889045036,0.2453017230186,27403262.7106,27544822.5611438,144748975.8267,-0.0004721457825449,0,0,0,4.158636540617,9.947222938703,0,3.113889045036,0.2419445951643,-4.201387924816,-2.535121005062,1.36058203276,-1.056626741014,-3258.952804464,620.1580986381,0,0,172804.600,2099,0,0,4508.12036185
4700,8881089.668616,-26528066.73574,-9675804.756866,0,0,0,3.113888848533,0.2452911137979,27403324.72603,27544884.5770512,144749301.7218,-0.0004721457825585,0,0,0,4.158704300858,9.947628881322,0,3.113888848533,0.2419339859619,-4.201515228595,-2.535118717496,1.360581465968,-1.056776249337,-3258.955946498,620.1586965472,0,0,172804.700,2099,0,0,4608.120154987
4800,8881069.63216,-26527971.01676,-9676085.526558,0,0,0,3.113888651979,0.2452805046208,27403386.74152,27544946.5930166,144749627.6172,-0.0004721457825721,0,0,0,4.15877206233,9.948034855984,0,3.113888651979,0.241923376803,-4.201642531853,-2.535116430339,1.360580899202,-1.056925756994,-3258.958961284,620.1592702419,0,0,172804.800,2099,0,0,4708.119948124
4900,8881049.596208,-26527875.29482,-9676366.294763,0,0,0,3.113888455373,0.2452698954872,27403448.75706,27545008.6090401,144749953.5129,-0.0004721457825857,0,0,0,4.158839825034,9.948440862691,0,3.113888455373,0.2419127676876,-4.201769834588,-2.535114133298,1.360580332463,-1.057075263985,-3258.961985858,620.1598457992,0,0,172804.900,2099,0,0,4808.119741261
5000,8881029.560759,-26527779.56992,-9676647.06148,0,0,0,3.113888258715,0.2452592863971,27403510.77267,27545070.6250066,144750279.4095,-0.0004721457825993,0,0,0,4.158792619215,9.948846901448,0,3.113888258715,0.2419021586158,-4.201897136801,-2.535111834806,1.36057976575,-1.057224770309,-3258.965039797,620.1604269445,0,0,172805.000,2099,0,0,4908.119534398
5100,8881009.525814,-26527683.84206,-9676927.82671,0,0,0,3.113888062005,0.2452486773505,27403572.78833,27545132.6411461,144750605.3058,-0.0004721457826129,0,0,0,4.158860380269,9.949252972258,0,3.113888062005,0.2418915495875,-4.202024438491,-2.535109513348,1.360579199063,-1.057374275967,-3258.968103525,620.1610099524,0,0,172805.100,2099,0,0,5008.119327534
5200,8880989.491373,-26527588.11125,-9677208.590453,0,0,0,3.113887865244,0.2452380683474,27403634.80405,27545194.6573436,144750931.2024,-0.0004721457826265,0,0,0,4.158928142555,9.949659075125,0,3.113887865244,0.2418809406027,-4.20215173966,-2.53510722716,1.360578632402,-1.057523780958,-3258.971147675,620.1615892351,0,0,172805.200,2099,0,0,5108.119120671
5300,8880969.457434,-26527492.37747,-9677489.352708,0,0,0,3.113887668431,0.2452274593878,27403696.81983,27545256.6735991,144751257.0993,-0.0004721457826401,0,0,0,4.158995906073,9.950065210052,0,3.113887668431,0.2418703316614,-4.202279040306,-2.535104940791,1.360578065767,-1.057673285283,-3258.974221191,620.1621741056,0,0,172805.300,2099,0,0,5208.118913807
5400,8880949.424,-26527396.64074,-9677770.113476,0,0,0,3.113887471566,0.2452168504718,27403758.83566,27545318.6899126,144751582.9965,-0.0004721457826536,0,0,0,4.159063670822,9.950471377044,0,3.113887471566,0.2418597227636,-4.202406340431,-2.535102643331,1.360577499159,-1.057822788942,-3258.977255554,620.1627515256,0,0,172805.400,2099,0,0,5308.118706943
5500,8880929.391069,-26527300.90105,-9678050.872756,0,0,0,3.11388727465,0.2452062415992,27403820.85155,27545380.706284,144751908.894,-0.0004721457826672,0,0,0,4.159131436802,9.950877576103,0,3.11388727465,0.2418491139093,-4.202533640032,-2.535100343854,1.360576932577,-1.057972291934,-3258.980289916,620.1633289456,0,0,172805.500,2099,0,0,5408.118500078
5600,8880909.358642,-26527205.1584,-9678331.630549,0,0,0,3.113887077681,0.2451956327702,27403882.86751,27545442.7227134,144752234.7919,-0.0004721457826808,0,0,0,4.159199204014,9.951283807234,0,3.113887077681,0.2418385050986,-4.202660939112,-2.535098022839,1.360576366021,-1.05812179426,-3258.983255761,620.1638933271,0,0,172805.600,2099,0,0,5508.118293214
5700,8880889.326719,-26527109.41279,-9678612.386854,0,0,0,3.113886880661,0.2451850239847,27403944.88352,27545504.7392008,144752560.69,-0.0004721457826944,0,0,0,4.159266972458,9.951690070441,0,3.113886880661,0.2418278963314,-4.20278823767,-2.535095736033,1.360575799492,-1.058271295919,-3258.98636843,620.1644856483,0,0,172805.700,2099,0,0,5608.118086349
5800,8880869.2953,-26527013.66423,-9678893.141671,0,0,0,3.11388668359,0.2451744152427,27404006.89958,27545566.7557461,144752886.5884,-0.000472145782708,0,0,0,4.159334742132,9.952096365726,0,3.11388668359,0.2418172876077,-4.202915535705,-2.535093448515,1.360575232989,-1.058420796912,-3258.989422369,620.1650667936,0,0,172805.800,2099,0,0,5708.117879484
5900,8880849.264384,-26526917.9127,-9679173.895001,0,0,0,3.113886486466,0.2451638065442,27404068.91571,27545628.7723493,144753212.4872,-0.0004721457827216,0,0,0,4.159402513039,9.952502693093,0,3.113886486466,0.2418066789276,-4.203042833218,-2.535091151121,1.360574666512,-1.058570297239,-3258.992427366,620.1656386256,0,0,172805.900,2099,0,0,5808.117672619
6000,8880829.233972,-26526822.15822,-9679454.646842,0,0,0,3.113886289291,0.2451531978893,27404130.93189,27545690.7888953,144753538.3868,-0.0004721457827352,0,0,0,4.159355272091,9.952909052547,0,3.113886289291,0.2417960702909,-4.203170130209,-2.53508885242,1.360574100061,-1.058719796899,-3258.99551067,620.1662253588,0,0,172806.000,2099,0,0,5908.117465754
6100,8880809.204064,-26526726.40078,-9679735.397196,0,0,0,3.113886092064,0.2451425892779,27404192.94813,27545752.8056143,144753864.2862,-0.0004721457827488,0,0,0,4.159423041347,9.95331544409,0,3.113886092064,0.2417854616978,-4.203297426677,-2.535086530123,1.360573533637,-1.058869295893,-3258.998515668,620.1667971909,0,0,172806.100,2099,0,0,6008.117258888
6200,8880789.174661,-26526630.64038,-9680016.146062,0,0,0,3.113885894785,0.2451319807099,27404254.96443,27545814.8223912,144754190.1858,-0.0004721457827623,0,0,0,4.159490811834,9.953721867727,0,3.113885894785,0.2417748531482,-4.203424722624,-2.53508425341,1.360572967239,-1.05901879422,-3259.001569607,620.1673783362,0,0,172806.200,2099,0,0,6108.117052023
6300,8880769.145761,-26526534.87702,-9680296.893441,0,0,0,3.113885697454,0.2451213721855,27404316.98079,27545876.839226,144754516.0858,-0.0004721457827759,0,0,0,4.159558583553,9.954128323461,0,3.113885697454,0.2417642446421,-4.203552018048,-2.535081955599,1.360572400867,-1.05916829188,-3259.004643123,620.1679632068,0,0,172806.300,2099,0,0,6208.116845157
6400,8880749.117365,-26526439.11071,-9680577.639331,0,0,0,3.113885500072,0.2451107637047,27404378.9972,27545938.8561186,144754841.986,-0.0004721457827895,0,0,0,4.159626356504,9.954534811296,0,3.113885500072,0.2417536361796,-4.203679312949,-2.535079667897,1.360571834521,-1.059317788875,-3259.007687274,620.1685424894,0,0,172806.400,2099,0,0,6308.116638291
6500,8880729.089473,-26526343.34144,-9680858.383733,0,0,0,3.113885302638,0.2451001552673,27404441.01367,27546000.873069,144755167.8866,-0.0004721457828031,0,0,0,4.159694130686,9.954941331236,0,3.113885302638,0.2417430277605,-4.203806607329,-2.53507736925,1.360571268202,-1.059467285202,-3259.010731424,620.1691217721,0,0,172806.500,2099,0,0,6408.116431424
6600,8880709.062086,-26526247.56921,-9681139.126648,0,0,0,3.113885105153,0.2450895468734,27404503.0302,27546062.8900773,144755493.7874,-0.0004721457828167,0,0,0,4.159761906099,9.955347883284,0,3.113885105153,0.241732419385,-4.203933901186,-2.535075047373,1.360570701909,-1.059616780863,-3259.013716846,620.1696898788,0,0,172806.600,2099,0,0,6508.116224558
6700,8880689.035203,-26526151.79402,-9681419.868074,0,0,0,3.113884907615,0.2450789385231,27404565.04679,27546124.9071434,144755819.6886,-0.0004721457828303,0,0,0,4.159829682744,9.955754467443,0,3.113884907615,0.2417218110531,-4.204061194521,-2.535072751052,1.360570135642,-1.059766275858,-3259.016780573,620.1702728868,0,0,172806.700,2099,0,0,6608.116017691
6800,8880669.008824,-26526056.01587,-9681700.608012,0,0,0,3.113884710026,0.2450683302163,27404627.06344,27546186.9242673,144756145.5901,-0.0004721457828439,0,0,0,4.159897460621,9.956161083718,0,3.113884710026,0.2417112027646,-4.204188487334,-2.535070482456,1.360569569402,-1.059915770186,-3259.019834512,620.170854032,0,0,172806.800,2099,0,0,6708.115810824
6900,8880648.982949,-26525960.23476,-9681981.346462,0,0,0,3.113884512385,0.2450577219531,27404689.08014,27546248.941449,144756471.4919,-0.0004721457828575,0,0,0,4.159965239729,9.956567732113,0,3.113884512385,0.2417005945197,-4.204315779624,-2.535068164816,1.360569003187,-1.060065263848,-3259.022878663,620.1714333147,0,0,172806.900,2099,0,0,6808.115603957
7000,8880628.957579,-26525864.4507,-9682262.083424,0,0,0,3.113884314692,0.2450471137333,27404751.0969,27546310.9585734,144756797.3945,-0.000472145782871,0,0,0,4.159917963635,9.95697441263,0,3.113884314692,0.2416899863183,-4.204443071392,-2.535065866186,1.360568436999,-1.060214756843,-3259.025864084,620.1720014215,0,0,172807.000,2099,0,0,6908.115397091
7100,8880608.932713,-26525768.66368,-9682542.818897,0,0,0,3.113884116948,0.2450365055571,27404813.11372,27546372.9758706,144757123.2969,-0.0004721457828846,0,0,0,4.159985741091,9.957381125274,0,3.113884116948,0.2416793781604,-4.204570362638,-2.535063543288,1.360567870838,-1.060364249171,-3259.028869082,620.1725732535,0,0,172807.100,2099,0,0,7008.115190223
7200,8880588.908351,-26525672.8737,-9682823.552882,0,0,0,3.113883919151,0.2450258974244,27404875.13059,27546434.9932257,144757449.1996,-0.0004721457828982,0,0,0,4.160053519779,9.957787870047,0,3.113883919151,0.2416687700461,-4.204697653361,-2.535061256206,1.360567304702,-1.060513740833,-3259.031981751,620.1731655747,0,0,172807.200,2099,0,0,7108.114983356
7300,8880568.884494,-26525577.08076,-9683104.285379,0,0,0,3.113883721303,0.2450152893352,27404937.14753,27546497.0106384,144757775.1026,-0.0004721457829118,0,0,0,4.160121299698,9.958194646955,0,3.113883721303,0.2416581619753,-4.204824943562,-2.53505897843,1.360566738593,-1.060663231829,-3259.034986748,620.1737374067,0,0,172807.300,2099,0,0,7208.114776488
7400,8880548.861142,-26525481.28486,-9683385.016388,0,0,0,3.113883523404,0.2450046812895,27404999.16452,27546559.0281089,144758101.0059,-0.0004721457829254,0,0,0,4.160189080849,9.958601456001,0,3.113883523404,0.241647553948,-4.204952233241,-2.535056668871,1.36056617251,-1.060812722158,-3259.038030899,620.1743166894,0,0,172807.400,2099,0,0,7308.11456962
7500,8880528.838294,-26525385.48601,-9683665.745908,0,0,0,3.113883325452,0.2449940732874,27405061.18157,27546621.0456371,144758426.9095,-0.000472145782939,0,0,0,4.160256863231,9.959008297187,0,3.113883325452,0.2416369459643,-4.205079522398,-2.535054370406,1.360565606453,-1.06096221182,-3259.041045685,620.1748903841,0,0,172807.500,2099,0,0,7408.114362751
