Elapsed Time (ms),ECEF X (m),ECEF Y (m),ECEF Z (m),ECEF Error X (m),ECEF Error Y (m),ECEF Error Z (m),Body Azimuth (rad),Body Elevation (rad),Range (m),PSR (m),ADR,Clock Correction (s),Clock Noise (m),Delta Af0 (s),Delta Af1 (s/s),Iono Correction (m),Tropo Correction (m),PSR Offset (m),Receiver Antenna Azimuth (rad),Receiver Antenna Elevation (rad),Receiver Antenna Gain (dBi),SV Antenna Azimuth (rad),SV Antenna Elevation (rad),Relative Power Level (incl. Receiver Antenna gain) (dB),Doppler Frequency (Hz),PSR Change Rate (m/s),Receiver Carrier Phase Offset (rad),Satellite Carrier Phase Offset (rad),GPS TOW,GPS Week Number,SBAS t0,Calibration offset (m),PSR satellite time (ms)
2200,22643128.95114,357640.6830816,19079883.22655,0,0,0,1.175708117361,0.4547295474238,26257645.45678,26398234.6655644,138723629.3078,-0.0004689269501882,0,0,0,2.870336078162,5.575426982458,0,1.175708117361,0.4560245203109,-2.061093641646,2.913617638053,1.376396037679,1.369546170663,-2193.295880741,417.3703286797,0,0,172802.200,2099,0,0,2111.94496739
2300,22643292.23487,357741.000198,19079687.58069,0,0,0,1.175715227606,0.4547214759491,26257687.19378,26398276.4026621,138723848.6374,-0.0004689269501406,0,0,0,2.870363515036,5.575517841884,0,1.175715227606,0.4560164267625,-2.061159921365,2.91361725232,1.3763952608,1.369474931043,-2193.299825412,417.3710793257,0,0,172802.300,2099,0,0,2211.94482817
2400,22643455.51779,357841.314897,19079491.93189,0,0,0,1.175722337886,0.4547134045055,26257728.93084,26398318.1398349,138724067.9674,-0.0004689269500931,0,0,0,2.87039095217,5.575608704264,0,1.175722337886,0.4560083332448,-2.061226200831,2.913616866483,1.376394483936,1.369403691495,-2193.303779872,417.3718318343,0,0,172802.400,2099,0,0,2311.944688949
2500,22643618.7999,357941.6271788,19079296.28017,0,0,0,1.175729448202,0.4547053330928,26257770.66799,26398359.8770827,138724287.2979,-0.0004689269500455,0,0,0,2.870418389565,5.575699569598,0,1.175729448202,0.4560002397581,-2.061292480045,2.913616466261,1.376393707088,1.369332452017,-2193.307695178,417.3725768924,0,0,172802.500,2099,0,0,2411.944549729
2600,22643782.0812,358041.9370432,19079100.62552,0,0,0,1.175736558553,0.4546972617112,26257812.40521,26398401.6144055,138724506.6287,-0.000468926949998,0,0,0,2.870445827221,5.575790437888,0,1.175736558553,0.4559921463021,-2.061358759006,2.913616095559,1.376392930256,1.369261212611,-2193.311649638,417.373329401,0,0,172802.600,2099,0,0,2511.944410508
2700,22643945.36169,358142.2444905,19078904.96794,0,0,0,1.17574366894,0.4546891903606,26257854.1425,26398443.3518035,138724725.9599,-0.0004689269499504,0,0,0,2.870473265137,5.575881309132,0,1.17574366894,0.455984052877,-2.061425037714,2.913615718723,1.37639215344,1.369189973276,-2193.315623674,417.3740856349,0,0,172802.700,2099,0,0,2611.944271287
2800,22644108.64138,358242.5495205,19078709.30743,0,0,0,1.175750779361,0.454681119041,26257895.87987,26398485.0892765,138724945.2915,-0.0004689269499028,0,0,0,2.870500703313,5.575972183332,0,1.175750779361,0.4559759594828,-2.06149131617,2.913615327489,1.376391376639,1.369118734012,-2193.319519404,417.3748269677,0,0,172802.800,2099,0,0,2711.944132066
2900,22644271.92025,358342.8521332,19078513.64399,0,0,0,1.175757889819,0.4546730477524,26257937.61731,26398526.8268246,138725164.6235,-0.0004689269498553,0,0,0,2.87052814175,5.576063060487,0,1.175757889819,0.4559678661194,-2.061557594373,2.913614928115,1.376390599853,1.369047494819,-2193.32349344,417.3755832016,0,0,172802.900,2099,0,0,2811.943992844
3000,22644435.19832,358443.1523288,19078317.97763,0,0,0,1.175765000311,0.4546649764949,26257979.35483,26398568.5644477,138725383.9559,-0.0004689269498077,0,0,0,2.870555580447,5.576153940597,0,1.175765000311,0.4559597727868,-2.061623872324,2.913614539579,1.376389823084,1.368976255697,-2193.327418535,417.3763301224,0,0,172803.000,2099,0,0,2911.943853623
3100,22644598.47558,358543.450107,19078122.30833,0,0,0,1.175772110839,0.4546569052683,26258021.09243,26398610.3021459,138725603.2887,-0.0004689269497602,0,0,0,2.870583019405,5.576244823663,0,1.175772110839,0.4559516794851,-2.061690150022,2.913614172395,1.37638904633,1.368905016647,-2193.331382783,417.3770844936,0,0,172803.100,2099,0,0,3011.943714401
3200,22644761.75203,358643.745468,19077926.63611,0,0,0,1.175779221402,0.4546488340728,26258062.8301,26398652.0399191,138725822.6219,-0.0004689269497126,0,0,0,2.870610458623,5.576335709684,0,1.175779221402,0.4559435862143,-2.061756427467,2.913613788366,1.376388269592,1.368833777668,-2193.335337242,417.3778370023,0,0,172803.200,2099,0,0,3111.943575179
3300,22644925.02767,358744.0384117,19077730.96096,0,0,0,1.175786332,0.4546407629083,26258104.56784,26398693.7777674,138726041.9555,-0.0004689269496651,0,0,0,2.870637898102,5.576426598661,0,1.175786332,0.4559354929743,-2.06182270466,2.913613401581,1.376387492869,1.368762538759,-2193.339252549,417.3785820603,0,0,172803.300,2099,0,0,3211.943435956
3400,22645088.3025,358844.3289382,19077535.28287,0,0,0,1.175793442634,0.4546326917749,26258146.30566,26398735.5156907,138726261.2895,-0.0004689269496175,0,0,0,2.870665337842,5.576517490594,0,1.175793442634,0.4559273997651,-2.0618889816,2.913613007707,1.376386716163,1.368691299922,-2193.343187432,417.3793308437,0,0,172803.400,2099,0,0,3311.943296733
3500,22645251.57652,358944.6170475,19077339.60186,0,0,0,1.175800553302,0.4546246206724,26258188.04355,26398777.253689,138726480.6238,-0.0004689269495699,0,0,0,2.870692777841,5.576608385484,0,1.175800553302,0.4559193065868,-2.061955258288,2.913612617653,1.376385939471,1.368620061156,-2193.347161468,417.3800870776,0,0,172803.500,2099,0,0,3411.94315751
3600,22645414.84973,359044.9027396,19077143.91792,0,0,0,1.175807664007,0.454616549601,26258229.78152,26398818.9917624,138726699.9586,-0.0004689269495224,0,0,0,2.870720218102,5.576699283329,0,1.175807664007,0.4559112134393,-2.062021534723,2.913612255746,1.376385162796,1.368548822461,-2193.351076775,417.3808321357,0,0,172803.600,2099,0,0,3511.943018287
3700,22645578.12214,359145.1860144,19076948.23106,0,0,0,1.175814774746,0.4546084785606,26258271.51957,26398860.7299109,138726919.2938,-0.0004689269494748,0,0,0,2.870747658622,5.576790184131,0,1.175814774746,0.4559031203226,-2.062087810905,2.913611878194,1.376384386136,1.368477583838,-2193.355050811,417.3815883696,0,0,172803.700,2099,0,0,3611.942879064
3800,22645741.39373,359245.466872,19076752.54126,0,0,0,1.175821885521,0.4546004075512,26258313.25769,26398902.4681343,138727138.6293,-0.0004689269494273,0,0,0,2.870775099404,5.576881087889,0,1.175821885521,0.4558950272368,-2.062154086835,2.913611477154,1.376383609492,1.368406345285,-2193.358946541,417.3823297024,0,0,172803.800,2099,0,0,3711.94273984
3900,22645904.66452,359345.7453122,19076556.84854,0,0,0,1.175828996331,0.4545923365728,26258354.99588,26398944.2064328,138727357.9653,-0.0004689269493797,0,0,0,2.870802540445,5.576971994604,0,1.175828996331,0.4558869341819,-2.062220362513,2.91361108648,1.376382832864,1.368335106804,-2193.36295973,417.3830933869,0,0,172803.900,2099,0,0,3811.942600616
4000,22646067.93449,359446.0213354,19076361.15288,0,0,0,1.175836107177,0.4545842656254,26258396.73415,26398985.9448064,138727577.3016,-0.0004689269493321,0,0,0,2.870829981748,5.577062904276,0,1.175836107177,0.4558788411577,-2.062286637937,2.913610693496,1.376382056251,1.368263868394,-2193.366875036,417.3838384449,0,0,172804.000,2099,0,0,3911.942461392
4100,22646231.20366,359546.2949412,19076165.4543,0,0,0,1.175843218057,0.4545761947091,26258438.4725,26399027.6832549,138727796.6384,-0.0004689269492846,0,0,0,2.87085742331,5.577153816904,0,1.175843218057,0.4558707481645,-2.06235291311,2.913610333306,1.376381279654,1.368192630055,-2193.370790343,417.384583503,0,0,172804.100,2099,0,0,4011.942322167
4200,22646394.47201,359646.5661299,19075969.75279,0,0,0,1.175850328974,0.4545681238237,26258480.21091,26399069.4217785,138728015.9755,-0.000468926949237,0,0,0,2.870884865133,5.57724473249,0,1.175850328974,0.455862655202,-2.062419188029,2.913609941226,1.376380503073,1.368121391787,-2193.374705649,417.3853285611,0,0,172804.200,2099,0,0,4111.942182943
4300,22646557.73956,359746.8349013,19075774.04835,0,0,0,1.175857439925,0.4545600529694,26258521.94941,26399111.1603771,138728235.313,-0.0004689269491895,0,0,0,2.870912307217,5.577335651033,0,1.175857439925,0.4558545622704,-2.062485462697,2.913609554633,1.376379726507,1.36805015359,-2193.378689474,417.3860866576,0,0,172804.300,2099,0,0,4211.942043718
4400,22646721.0063,359847.1012555,19075578.34098,0,0,0,1.175864550912,0.4545519821461,26258563.68798,26399152.8990507,138728454.651,-0.0004689269491419,0,0,0,2.870939749561,5.577426572533,0,1.175864550912,0.4558464693697,-2.062551737111,2.913609162919,1.376378949957,1.367978915464,-2193.382673298,417.3868447542,0,0,172804.400,2099,0,0,4311.941904492
4500,22646884.27223,359947.3651925,19075382.63069,0,0,0,1.175871661934,0.4545439113538,26258605.42662,26399194.6377993,138728673.9893,-0.0004689269490944,0,0,0,2.870967192166,5.577517496991,0,1.175871661934,0.4558383764998,-2.062618011273,2.913608763664,1.376378173422,1.36790767741,-2193.386578817,417.3875879496,0,0,172804.500,2099,0,0,4411.941765267
4600,22647047.53735,360047.6267122,19075186.91746,0,0,0,1.175878772991,0.4545358405925,26258647.16534,26399236.376623,138728893.328,-0.0004689269490468,0,0,0,2.870994635031,5.577608424406,0,1.175878772991,0.4558302836607,-2.062684285183,2.913608410478,1.376377396904,1.367836439426,-2193.390523488,417.3883385956,0,0,172804.600,2099,0,0,4511.941626041
4700,22647210.80166,360147.8858148,19074991.20131,0,0,0,1.175885884083,0.4545277698623,26258688.90414,26399278.1155216,138729112.6671,-0.0004689269489992,0,0,0,2.871022078157,5.577699354779,0,1.175885884083,0.4558221908524,-2.062750558839,2.913608025768,1.376376620401,1.367765201514,-2193.394477947,417.3890911043,0,0,172804.700,2099,0,0,4611.941486815
4800,22647374.06515,360248.1425001,19074795.48223,0,0,0,1.175892995211,0.454519699163,26258730.64301,26399319.8544953,138729332.0066,-0.0004689269489517,0,0,0,2.871049521543,5.57779028811,0,1.175892995211,0.455814098075,-2.062816832244,2.913607633654,1.376375843914,1.367693963673,-2193.39841283,417.3898398876,0,0,172804.800,2099,0,0,4711.941347589
4900,22647537.32784,360348.3967683,19074599.76022,0,0,0,1.175900106374,0.4545116284948,26258772.38195,26399361.593544,138729551.3465,-0.0004689269489041,0,0,0,2.871076965189,5.577881224398,0,1.175900106374,0.4558060053285,-2.062883105396,2.913607234261,1.376375067442,1.367622725903,-2193.402386867,417.3905961215,0,0,172804.900,2099,0,0,4811.941208362
5000,22647700.58972,360448.6486192,19074404.03528,0,0,0,1.175907217573,0.4545035578576,26258814.12097,26399403.3326676,138729770.6868,-0.0004689269488566,0,0,0,2.871104409096,5.577972163645,0,1.175907217573,0.4557979126127,-2.062949378295,2.913606848923,1.376374290986,1.367551488204,-2193.406272808,417.3913355917,0,0,172805.000,2099,0,0,4911.941069136
5100,22647863.85079,360548.8980528,19074208.30741,0,0,0,1.175914328807,0.4544954872514,26258855.86007,26399445.0718663,138729990.0274,-0.000468926948809,0,0,0,2.871131853264,5.578063105851,0,1.175914328807,0.4557898199279,-2.063015650942,2.913606489464,1.376373514546,1.367480250576,-2193.410266421,417.3920955509,0,0,172805.100,2099,0,0,5011.940929909
5200,22648027.11105,360649.1450693,19074012.57662,0,0,0,1.175921440076,0.4544874166762,26258897.59923,26399486.81114,138730209.3685,-0.0004689269487614,0,0,0,2.871159297692,5.578154051014,0,1.175921440076,0.4557817272738,-2.063081923336,2.913606097101,1.376372738121,1.36740901302,-2193.414142574,417.3928331584,0,0,172805.200,2099,0,0,5111.940790681
5300,22648190.3705,360749.3896685,19073816.8429,0,0,0,1.17592855138,0.454479346132,26258939.33848,26399528.5504886,138730428.71,-0.0004689269487139,0,0,0,2.87118674238,5.578244999136,0,1.17592855138,0.4557736346506,-2.063148195478,2.913605712517,1.376371961712,1.367337775534,-2193.418048093,417.3935763538,0,0,172805.300,2099,0,0,5211.940651454
5400,22648353.62914,360849.6318506,19073621.10624,0,0,0,1.17593566272,0.4544712756188,26258981.0778,26399570.2899123,138730648.0519,-0.0004689269486663,0,0,0,2.871214187329,5.578335950217,0,1.17593566272,0.4557655420582,-2.063214467367,2.913605311693,1.376371185319,1.36726653812,-2193.422051494,417.3943381757,0,0,172805.400,2099,0,0,5311.940512226
5500,22648516.88697,360949.8716154,19073425.36667,0,0,0,1.175942774095,0.4544632051366,26259022.81719,26399612.0294109,138730867.3941,-0.0004689269486188,0,0,0,2.871241632539,5.578426904257,0,1.175942774095,0.4557574494967,-2.063280739004,2.913604920626,1.376370408941,1.367195300777,-2193.425986377,417.395086959,0,0,172805.500,2099,0,0,5411.940372998
5600,22648680.14399,361050.1089631,19073229.62416,0,0,0,1.175949885505,0.4544551346855,26259064.55666,26399653.7689845,138731086.7368,-0.0004689269485712,0,0,0,2.871269078009,5.578517861256,0,1.175949885505,0.455749356966,-2.063347010388,2.913604569165,1.37636963258,1.367124063505,-2193.429940836,417.3958394676,0,0,172805.600,2099,0,0,5511.94023377
5700,22648843.4002,361150.3438935,19073033.87872,0,0,0,1.17595699695,0.4544470642653,26259106.29621,26399695.5086332,138731306.0798,-0.0004689269485237,0,0,0,2.871296523739,5.578608821214,0,1.17595699695,0.4557412644661,-2.063413281519,2.913604183006,1.376368856233,1.367052826304,-2193.433865931,417.3965863883,0,0,172805.700,2099,0,0,5611.940094542
5800,22649006.6556,361250.5764068,19072838.13036,0,0,0,1.175964108431,0.4544389938762,26259148.03583,26399737.2483568,138731525.4232,-0.0004689269484761,0,0,0,2.87132396973,5.578699784131,0,1.175964108431,0.4557331719971,-2.063479552398,2.913603790327,1.376368079903,1.366981589174,-2193.437800814,417.3973351717,0,0,172805.800,2099,0,0,5711.939955313
5900,22649169.91018,361350.8065028,19072642.37907,0,0,0,1.175971219947,0.4544309235181,26259189.77552,26399778.9881554,138731744.7671,-0.0004689269484285,0,0,0,2.871351415981,5.578790750007,0,1.175971219947,0.4557250795589,-2.063545823025,2.913603391665,1.376367303588,1.366910352115,-2193.44177485,417.3980914056,0,0,172805.900,2099,0,0,5811.939816084
6000,22649333.16396,361451.0341817,19072446.62485,0,0,0,1.175978331499,0.4544228531909,26259231.51529,26399820.7280289,138731964.1113,-0.000468926948381,0,0,0,2.871378862493,5.578881718843,0,1.175978331499,0.4557169871515,-2.063612093399,2.913603013938,1.376366527289,1.366839115128,-2193.445699945,417.3988383263,0,0,172806.000,2099,0,0,5911.939676855
6100,22649496.41693,361551.2594433,19072250.8677,0,0,0,1.175985443085,0.4544147828948,26259273.25514,26399862.4679774,138732183.4559,-0.0004689269483334,0,0,0,2.871406309266,5.578972690639,0,1.175985443085,0.455708894775,-2.063678363521,2.913602647563,1.376365751005,1.366767878211,-2193.449654405,417.399590835,0,0,172806.100,2099,0,0,6011.939537625
6200,22649659.66909,361651.4822878,19072055.10763,0,0,0,1.175992554707,0.4544067126297,26259314.99505,26399904.2080009,138732402.8009,-0.0004689269482859,0,0,0,2.871433756298,5.579063665394,0,1.175992554707,0.4557008024293,-2.06374463339,2.913602263731,1.376364974738,1.366696641366,-2193.453579499,417.4003377557,0,0,172806.200,2099,0,0,6111.939398395
6300,22649822.92043,361751.7027151,19071859.34462,0,0,0,1.175999666364,0.4543986423956,26259356.73505,26399945.9480994,138732622.1464,-0.0004689269482383,0,0,0,2.871461203592,5.579154643109,0,1.175999666364,0.4556927101144,-2.063810903006,2.913601870149,1.376364198485,1.366625404592,-2193.457494806,417.4010828137,0,0,172806.300,2099,0,0,6211.939259165
6400,22649986.17097,361851.9207252,19071663.57869,0,0,0,1.176006778057,0.4543905721925,26259398.47512,26399987.6882728,138732841.4922,-0.0004689269481907,0,0,0,2.871488651145,5.579245623785,0,1.176006778057,0.4556846178304,-2.063877172371,2.91360147412,1.376363422249,1.366554167889,-2193.461459054,417.401837185,0,0,172806.400,2099,0,0,6311.939119935
6500,22650149.42069,361952.1363181,19071467.80983,0,0,0,1.176013889785,0.4543825020205,26259440.21526,26400029.4285212,138733060.8384,-0.0004689269481432,0,0,0,2.87151609896,5.579336607421,0,1.176013889785,0.4556765255771,-2.063943441482,2.913601080909,1.376362646028,1.366482931257,-2193.465393937,417.4025859684,0,0,172806.500,2099,0,0,6411.938980705
6600,22650312.66961,362052.3494938,19071272.03805,0,0,0,1.176021001548,0.4543744318794,26259481.95548,26400071.1688446,138733280.1849,-0.0004689269480956,0,0,0,2.871543547034,5.579427594017,0,1.176021001548,0.4556684333548,-2.064009710341,2.913600728748,1.376361869823,1.366411694696,-2193.469348397,417.403338477,0,0,172806.600,2099,0,0,6511.938841474
6700,22650475.91771,362152.5602523,19071076.26333,0,0,0,1.176028113346,0.4543663617693,26259523.69578,26400112.9092429,138733499.5319,-0.0004689269480481,0,0,0,2.871570995369,5.579518583573,0,1.176028113346,0.4556603411632,-2.064075978948,2.913600344566,1.376361093634,1.366340458206,-2193.473293068,417.404089123,0,0,172806.700,2099,0,0,6611.938702243
6800,22650639.16501,362252.7685936,19070880.48569,0,0,0,1.17603522518,0.4543582916903,26259565.43614,26400154.6497162,138733718.8793,-0.0004689269480005,0,0,0,2.871598443965,5.57960957609,0,1.17603522518,0.4556522490025,-2.064142247302,2.913599935932,1.37636031746,1.366269221788,-2193.477198586,417.4048323184,0,0,172806.800,2099,0,0,6711.938563012
6900,22650802.41149,362352.9745179,19070684.70512,0,0,0,1.176042337049,0.4543502216422,26259607.17659,26400196.3902644,138733938.2271,-0.000468926947953,0,0,0,2.871625892821,5.579700571568,0,1.176042337049,0.4556441568726,-2.064208515404,2.913599554567,1.376359541302,1.36619798544,-2193.481133469,417.4055811018,0,0,172806.900,2099,0,0,6811.93842378
7000,22650965.65716,362453.1780248,19070488.92162,0,0,0,1.176049448953,0.4543421516252,26259648.91711,26400238.1308876,138734157.5752,-0.0004689269479054,0,0,0,2.871653341938,5.579791570007,0,1.176049448953,0.4556360647736,-2.064274783253,2.913599168122,1.376358765159,1.366126749164,-2193.485097717,417.4063354731,0,0,172807.000,2099,0,0,6911.938284549
7100,22651128.90202,362553.3791147,19070293.1352,0,0,0,1.176056560892,0.4543340816391,26259690.6577,26400279.8715857,138734376.9238,-0.0004689269478578,0,0,0,2.871680791315,5.579882571407,0,1.176056560892,0.4556279727054,-2.06434105085,2.913598809005,1.376357989033,1.366055512959,-2193.489081541,417.4070935696,0,0,172807.100,2099,0,0,7011.938145317
7200,22651292.14607,362653.5777873,19070097.34585,0,0,0,1.176063672867,0.4543260116841,26259732.39837,26400321.6123588,138734596.2728,-0.0004689269478103,0,0,0,2.871708240952,5.579973575768,0,1.176063672867,0.455619880668,-2.064407318194,2.913598423951,1.376357212922,1.365984276825,-2193.492947907,417.4078293145,0,0,172807.200,2099,0,0,7111.938006084
7300,22651455.38931,362753.7740428,19069901.55357,0,0,0,1.176070784877,0.45431794176,26259774.13911,26400363.3532068,138734815.6221,-0.0004689269477627,0,0,0,2.87173569085,5.58006458309,0,1.176070784877,0.4556117886614,-2.064473585286,2.913598033606,1.376356436826,1.365913040762,-2193.496873001,417.4085762352,0,0,172807.300,2099,0,0,7211.937866852
7400,22651618.63173,362853.9678811,19069705.75836,0,0,0,1.176077896922,0.454309871867,26259815.87993,26400405.0941297,138735034.9719,-0.0004689269477152,0,0,0,2.871763141008,5.580155593374,0,1.176077896922,0.4556036966857,-2.064539852125,2.913597634639,1.376355660747,1.36584180477,-2193.500817673,417.4093268812,0,0,172807.400,2099,0,0,7311.937727619
7500,22651781.87335,362954.1593022,19069509.96022,0,0,0,1.176085009003,0.454301802005,26259857.62083,26400446.8351276,138735254.322,-0.0004689269476676,0,0,0,2.871790591427,5.580246606619,0,1.176085009003,0.4555956047408,-2.064606118712,2.913597252625,1.376354884683,1.365770568849,-2193.504781921,417.4100812525,0,0,172807.500,2099,0,0,7411.937588386
7600,22651945.11415,363054.3483061,19069314.15916,0,0,0,1.176092121119,0.4542937321739,26259899.3618,26400488.5762004,138735473.6725,-0.00046892694762,0,0,0,2.871818042107,5.580337622826,0,1.176092121119,0.4555875128267,-2.064672385046,2.913596890386,1.376354108634,1.365699333,-2193.508697227,417.4108263105,0,0,172807.600,2099,0,0,7511.937449153
7700,22652108.35415,363154.5348929,19069118.35517,0,0,0,1.17609923327,0.4542856623739,26259941.10284,26400530.3173482,138735693.0234,-0.0004689269475725,0,0,0,2.871845493047,5.580428641995,0,1.17609923327,0.4555794209435,-2.064738651128,2.913596507009,1.376353332602,1.365628097221,-2193.512622322,417.4115732312,0,0,172807.700,2099,0,0,7611.937309919
