Elapsed Time (ms),ECEF X (m),ECEF Y (m),ECEF Z (m),ECEF Error X (m),ECEF Error Y (m),ECEF Error Z (m),Body Azimuth (rad),Body Elevation (rad),Range (m),PSR (m),ADR,Clock Correction (s),Clock Noise (m),Delta Af0 (s),Delta Af1 (s/s),Iono Correction (m),Tropo Correction (m),PSR Offset (m),Receiver Antenna Azimuth (rad),Receiver Antenna Elevation (rad),Receiver Antenna Gain (dBi),SV Antenna Azimuth (rad),SV Antenna Elevation (rad),Relative Power Level (incl. Receiver Antenna gain) (dB),Doppler Frequency (Hz),PSR Change Rate (m/s),Receiver Carrier Phase Offset (rad),Satellite Carrier Phase Offset (rad),GPS TOW,GPS Week Number,SBAS t0,Calibration offset (m),PSR satellite time (ms)
6200,-13978745.5813,-12975641.93649,22636766.62359,0,0,0,-1.036971327789,0.6599006027497,25266492.3245,25418883.4449325,133577110.0647,-0.0005083010741696,0,0,0,2.284460649153,4.007544282976,0,-1.036971327789,0.661612713699,-0.3138575749279,-0.8619370460273,1.400016228285,3.064183663937,956.0900265428,-181.9378826767,0,0,172806.200,2099,0,0,6115.211731427
6300,-13978729.9396,-12975868.67955,22636646.34604,0,0,0,-1.036983071507,0.6599047844728,25266474.13115,25418865.2515786,133577014.4581,-0.0005083010742559,0,0,0,2.284450845409,4.007522839392,0,-1.036983071507,0.6616168615421,-0.3138219268418,-0.8619512737325,1.400016788045,3.064214150246,956.043356089,-181.9290015846,0,0,172806.300,2099,0,0,6215.211792114
6400,-13978714.29979,-12976095.42153,22636526.06501,0,0,0,-1.036994815413,0.6599089660091,25266455.93869,25418847.059113,133576918.8562,-0.0005083010743421,0,0,0,2.284441042185,4.007501397063,0,-1.036994815413,0.6616210091977,-0.3137862803683,-0.861965500908,1.400017347783,3.064244635092,955.9966758469,-181.9201186299,0,0,172806.400,2099,0,0,6315.211852797
6500,-13978698.66189,-12976322.16244,22636405.78051,0,0,0,-1.037006559509,0.6599131473586,25266437.74712,25418828.8675355,133576823.2589,-0.0005083010744284,0,0,0,2.284431239481,4.007479955991,0,-1.037006559509,0.6616251566656,-0.3137506355072,-0.8619797268811,1.400017907499,3.064275118474,955.9499858165,-181.9112338126,0,0,172806.500,2099,0,0,6415.211913478
6600,-13978683.02589,-12976548.90227,22636285.49252,0,0,0,-1.037018303794,0.6599173285212,25266419.55643,25418810.6768463,133576727.6663,-0.0005083010745146,0,0,0,2.284421437296,4.007458516176,0,-1.037018303794,0.6616293039458,-0.3137149922588,-0.8619939424606,1.400018467193,3.064305600392,955.9033055744,-181.9023508579,0,0,172806.600,2099,0,0,6515.211974156
6700,-13978667.39179,-12976775.64102,22636165.20106,0,0,0,-1.037030048267,0.659921509497,25266401.36664,25418792.4870453,133576632.0783,-0.0005083010746009,0,0,0,2.284411635631,4.007437077617,0,-1.037030048267,0.6616334510385,-0.3136793506229,-0.8620081631583,1.400019026865,3.064336080846,955.8566057558,-181.8934641778,0,0,172806.700,2099,0,0,6615.21203483
6800,-13978651.7596,-12977002.3787,22636044.90612,0,0,0,-1.03704179293,0.6599256902859,25266383.17773,25418774.2981327,133576536.4951,-0.0005083010746872,0,0,0,2.284401834486,4.007415640314,0,-1.03704179293,0.6616375979435,-0.3136437105997,-0.8620223956905,1.400019586515,3.064366559837,955.8099450902,-181.8845849484,0,0,172806.800,2099,0,0,6715.212095502
6900,-13978636.1293,-12977229.11531,22635924.6077,0,0,0,-1.037053537781,0.6599298708879,25266364.98971,25418756.1101082,133576440.9164,-0.0005083010747734,0,0,0,2.28439203386,4.007394204268,0,-1.037053537781,0.6616417446609,-0.3136080721891,-0.8620366187113,1.400020146143,3.064397037363,955.7632648481,-181.8757019937,0,0,172806.900,2099,0,0,6815.212156171
7000,-13978620.50091,-12977455.85083,22635804.3058,0,0,0,-1.037065282822,0.6599340513031,25266346.80258,25418737.922972,133576345.3425,-0.0005083010748597,0,0,0,2.284382233754,4.007372769478,0,-1.037065282822,0.6616458911906,-0.3135724353912,-0.8620508483394,1.400020705748,3.064427513426,955.7166041825,-181.8668227643,0,0,172807.000,2099,0,0,6915.212216836
7100,-13978604.87442,-12977682.58528,22635684.00042,0,0,0,-1.037077028052,0.6599382315314,25266328.61634,25418719.7367241,133576249.7732,-0.000508301074946,0,0,0,2.284372434167,4.007351335945,0,-1.037077028052,0.6616500375326,-0.3135368002061,-0.8620650580561,1.400021265332,3.064457988024,955.6698945756,-181.8579342216,0,0,172807.100,2099,0,0,7015.212277499
7200,-13978589.24984,-12977909.31865,22635563.69156,0,0,0,-1.03708877347,0.6599424115729,25266310.43098,25418701.5513645,133576154.2086,-0.0005083010750322,0,0,0,2.2843626351,4.007329903668,0,-1.03708877347,0.6616541836871,-0.3135011666337,-0.8620792811772,1.400021824894,3.064488461159,955.6232436983,-181.8490568548,0,0,172807.200,2099,0,0,7115.212338159
7300,-13978573.62715,-12978136.05095,22635443.37923,0,0,0,-1.037100519078,0.6599465914274,25266292.24652,25418683.3668932,133576058.6487,-0.0005083010751185,0,0,0,2.284352836553,4.007308472647,0,-1.037100519078,0.6616583296538,-0.3134655346741,-0.8620935124026,1.400022384433,3.06451893283,955.5765830328,-181.8401776254,0,0,172807.300,2099,0,0,7215.212398816
7400,-13978558.00637,-12978362.78217,22635323.06341,0,0,0,-1.037112264874,0.6599507710951,25266274.06294,25418665.1833101,133575963.0934,-0.0005083010752048,0,0,0,2.284343038525,4.007287042882,0,-1.037112264874,0.6616624754329,-0.3134299043273,-0.8621077362118,1.400022943951,3.064549403037,955.5298538493,-181.8312853575,0,0,172807.400,2099,0,0,7315.21245947
