Elapsed Time (ms),ECEF X (m),ECEF Y (m),ECEF Z (m),ECEF Error X (m),ECEF Error Y (m),ECEF Error Z (m),Body Azimuth (rad),Body Elevation (rad),Range (m),PSR (m),ADR,Clock Correction (s),Clock Noise (m),Delta Af0 (s),Delta Af1 (s/s),Iono Correction (m),Tropo Correction (m),PSR Offset (m),Receiver Antenna Azimuth (rad),Receiver Antenna Elevation (rad),Receiver Antenna Gain (dBi),SV Antenna Azimuth (rad),SV Antenna Elevation (rad),Relative Power Level (incl. Receiver Antenna gain) (dB),Doppler Frequency (Hz),PSR Change Rate (m/s),Receiver Carrier Phase Offset (rad),Satellite Carrier Phase Offset (rad),GPS TOW,GPS Week Number,SBAS t0,Calibration offset (m),PSR satellite time (ms)
1500,-13097146.18735,-21514284.5791,15529401.00205,0,0,0,-1.615314143096,0.7182070924028,25008844.1,24403044.5034915,128238841.7521,0.002020749592442,0,0,0,2.155540934884,3.735276098943,0,-1.615314143096,0.718062550425,0.1686648351455,0.2804823764995,1.408042474394,3.469759245511,1696.5957288,-322.8514324874,0,0,172801.500,2099,0,0,1418.600205401
1600,-13097023.85912,-21514187.15915,15529639.31632,0,0,0,-1.61530339529,0.7182149763734,25008811.82112,24403012.2184873,128238672.0934,0.002020749612729,0,0,0,2.155524533739,3.73524261392,0,-1.61530339529,0.7180704705386,0.168730666976,0.2804868714817,1.408043606282,3.469812497692,1696.579441125,-322.8483330458,0,0,172801.600,2099,0,0,1518.600313092
1700,-13096901.52815,-21514089.73882,15529877.6282,0,0,0,-1.61529264742,0.7182228603349,25008779.54256,24402979.9337934,128238502.4364,0.002020749633017,0,0,0,2.155508132887,3.735209129765,0,-1.61529264742,0.7180783906432,0.1687964987321,0.2804913696988,1.40804473818,3.469865749521,1696.563124085,-322.8452280164,0,0,172801.700,2099,0,0,1618.600420782
1800,-13096779.19444,-21513992.31811,15530115.93769,0,0,0,-1.615281899486,0.7182307442871,25008747.26431,24402947.6494098,128238332.781,0.002020749653304,0,0,0,2.155491732326,3.73517564648,0,-1.615281899486,0.7180863107389,0.1688623304138,0.2804958737421,1.408045870086,3.469919001001,1696.546767892,-322.8421155363,0,0,172801.800,2099,0,0,1718.600528472
1900,-13096656.858,-21513894.89702,15530354.2448,0,0,0,-1.615271151488,0.7182386282302,25008714.98637,24402915.3653365,128238163.1272,0.002020749673591,0,0,0,2.155475332058,3.735142164063,0,-1.615271151488,0.7180942308257,0.1689281620212,0.2805003720479,1.408047002001,3.469972252131,1696.530490005,-322.8390179574,0,0,172801.900,2099,0,0,1818.60063616
2000,-13096534.51881,-21513797.47554,15530592.54951,0,0,0,-1.615260403426,0.7182465121641,25008682.70874,24402883.0815735,128237993.475,0.002020749693879,0,0,0,2.155458932082,3.735108682515,0,-1.615260403426,0.7181021509035,0.1689939935542,0.280504880892,1.408048133925,3.47002550291,1696.514182753,-322.8359147906,0,0,172802.000,2099,0,0,1918.600743847
2100,-13096412.17688,-21513700.05369,15530830.85183,0,0,0,-1.6152496553,0.7182543960888,25008650.43142,24402850.7981208,128237823.8245,0.002020749714166,0,0,0,2.155442532399,3.735075201835,0,-1.6152496553,0.7181100709723,0.1690598250128,0.2805093744109,1.408049265857,3.47007875334,1696.49788529,-322.8328134865,0,0,172802.100,2099,0,0,2018.600851533
2200,-13096289.83222,-21513602.63145,15531069.15176,0,0,0,-1.615238907109,0.7182622800044,25008618.15441,24402818.5149784,128237654.1756,0.002020749734453,0,0,0,2.155426133007,3.735041722024,0,-1.615238907109,0.7181179910323,0.1691256563971,0.2805138677818,1.408050397798,3.470132003419,1696.481578038,-322.8297103196,0,0,172802.200,2099,0,0,2118.600959218
2300,-13096167.48482,-21513505.20883,15531307.4493,0,0,0,-1.615228158855,0.7182701639108,25008585.8777,24402786.2321463,128237484.5284,0.002020749754741,0,0,0,2.155409733908,3.735008243082,0,-1.615228158855,0.7181259110832,0.1691914877069,0.2805183755275,1.408051529748,3.470185253148,1696.465270786,-322.8266071528,0,0,172802.300,2099,0,0,2218.601066902
2400,-13096045.13467,-21513407.78583,15531545.74446,0,0,0,-1.615217410537,0.7182780478079,25008553.60131,24402753.9496245,128237314.8827,0.002020749775028,0,0,0,2.155393335101,3.734974765008,0,-1.615217410537,0.7181338311252,0.1692573189424,0.2805228725375,1.408052661706,3.470238502527,1696.448953746,-322.8235021234,0,0,172802.400,2099,0,0,2318.601174585
2500,-13095922.78179,-21513310.36245,15531784.03722,0,0,0,-1.615206662154,0.718285931696,25008521.32524,24402721.667413,128237145.2387,0.002020749795316,0,0,0,2.155376936586,3.734941287802,0,-1.615206662154,0.7181417511583,0.1693231501036,0.2805273870574,1.408053793673,3.470291751556,1696.432666071,-322.8204026818,0,0,172802.500,2099,0,0,2418.601282266
2600,-13095800.42617,-21513212.93869,15532022.32759,0,0,0,-1.615195913708,0.7182938155748,25008489.04947,24402689.3855118,128236975.5964,0.002020749815603,0,0,0,2.155360538364,3.734907811466,0,-1.615195913708,0.7181496711825,0.1693889811904,0.2805318753172,1.408054925648,3.470345000235,1696.416329455,-322.8172939271,0,0,172802.600,2099,0,0,2518.601389947
2700,-13095678.06781,-21513115.51454,15532260.61558,0,0,0,-1.615185165197,0.7183016994444,25008456.77401,24402657.1039209,128236805.9557,0.00202074983589,0,0,0,2.155344140433,3.734874335997,0,-1.615185165197,0.7181575911976,0.1694548122028,0.2805363749073,1.408056057633,3.470398248564,1696.400031991,-322.8141926229,0,0,172802.700,2099,0,0,2618.601497627
2800,-13095555.70671,-21513018.09002,15532498.90117,0,0,0,-1.615174416623,0.7183095833049,25008424.49886,24402624.8226402,128236636.3166,0.002020749856178,0,0,0,2.155327742795,3.734840861397,0,-1.615174416623,0.7181655112039,0.1695206431409,0.2805408778715,1.408057189626,3.470451496542,1696.383744316,-322.8110931814,0,0,172802.800,2099,0,0,2718.601605306
2900,-13095433.34287,-21512920.66511,15532737.18437,0,0,0,-1.615163667984,0.7183174671562,25008392.22402,24402592.5416699,128236466.6791,0.002020749876465,0,0,0,2.155311345449,3.734807387666,0,-1.615163667984,0.7181734312012,0.1695864740046,0.2805453725812,1.408058321627,3.470504744171,1696.367427276,-322.8079881519,0,0,172802.900,2099,0,0,2818.601712983
3000,-13095310.97629,-21512823.23982,15532975.46519,0,0,0,-1.615152919281,0.7183253509983,25008359.94949,24402560.2610099,128236297.0432,0.002020749896752,0,0,0,2.155294948395,3.734773914803,0,-1.615152919281,0.7181813511895,0.1696523047939,0.280549882571,1.408059453638,3.47055799145,1696.351120025,-322.8048849851,0,0,172803.000,2099,0,0,2918.60182066
3100,-13095188.60697,-21512725.81415,15533213.74361,0,0,0,-1.615142170515,0.7183332348313,25008327.67527,24402527.9806602,128236127.409,0.00202074991704,0,0,0,2.155278551633,3.734740442808,0,-1.615142170515,0.7181892711689,0.1697181355089,0.2805543783675,1.408060585657,3.470611238378,1696.334793196,-322.801778093,0,0,172803.100,2099,0,0,3018.601928336
3200,-13095066.23492,-21512628.3881,15533452.01964,0,0,0,-1.615131421684,0.718341118655,25008295.40137,24402495.7006208,128235957.7764,0.002020749937327,0,0,0,2.155262155164,3.734706971682,0,-1.615131421684,0.7181971911394,0.1697839661496,0.2805588715651,1.408061717685,3.470664484956,1696.318515309,-322.7986805141,0,0,172803.200,2099,0,0,3118.60203601
3300,-13094943.86012,-21512530.96167,15533690.29328,0,0,0,-1.615120672789,0.7183490024696,25008263.12777,24402463.4208917,128235788.1455,0.002020749957615,0,0,0,2.155245758986,3.734673501423,0,-1.615120672789,0.7182051111009,0.1698497967158,0.2805633860498,1.408062849721,3.470717731184,1696.302227634,-322.7955810726,0,0,172803.300,2099,0,0,3218.602143684
3400,-13094821.48258,-21512433.53486,15533928.56454,0,0,0,-1.61510992383,0.718356886275,25008230.85448,24402431.1414729,128235618.5162,0.002020749977902,0,0,0,2.155229363101,3.734640032034,0,-1.61510992383,0.7182130310534,0.1699156272077,0.2805678756972,1.408063981766,3.470770977063,1696.285900806,-322.7924741805,0,0,172803.400,2099,0,0,3318.602251357
3500,-13094699.10231,-21512336.10767,15534166.8334,0,0,0,-1.615099174807,0.7183647700713,25008198.58151,24402398.8623644,128235448.8885,0.002020749998189,0,0,0,2.155212967508,3.734606563512,0,-1.615099174807,0.718220950997,0.1699814576253,0.280572389085,1.40806511382,3.470824222591,1696.269573978,-322.7893672884,0,0,172803.500,2099,0,0,3418.602359028
3600,-13094576.7193,-21512238.68009,15534405.09987,0,0,0,-1.61508842572,0.7183726538583,25008166.30884,24402366.5835661,128235279.2624,0.002020750018477,0,0,0,2.155196572207,3.734573095858,0,-1.61508842572,0.7182288709317,0.1700472879685,0.2805768695695,1.408066245882,3.470877467769,1696.253266726,-322.7862641215,0,0,172803.600,2099,0,0,3518.602466699
3700,-13094454.33354,-21512141.25214,15534643.36395,0,0,0,-1.615077676568,0.7183805376362,25008134.03648,24402334.3050782,128235109.638,0.002020750038764,0,0,0,2.155180177199,3.734539629073,0,-1.615077676568,0.7182367908574,0.1701131182374,0.2805813696916,1.408067377954,3.470930712597,1696.236969263,-322.7831628174,0,0,172803.700,2099,0,0,3618.602574368
3800,-13094331.94505,-21512043.8238,15534881.62564,0,0,0,-1.615066927353,0.7183884214049,25008101.76444,24402302.0269006,128234940.0152,0.002020750059051,0,0,0,2.155163782482,3.734506163156,0,-1.615066927353,0.7182447107742,0.1701789484319,0.2805858845849,1.408068510033,3.470983957075,1696.220642434,-322.7800559253,0,0,172803.800,2099,0,0,3718.602682036
3900,-13094209.55382,-21511946.39509,15535119.88494,0,0,0,-1.615056178074,0.7183963051644,25008069.4927,24402269.7490332,128234770.394,0.002020750079339,0,0,0,2.155147388058,3.734472698107,0,-1.615056178074,0.718252630682,0.170244778552,0.2805903774197,1.408069642122,3.471037201202,1696.204354759,-322.7769564837,0,0,172803.900,2099,0,0,3818.602789704
4000,-13094087.15985,-21511848.96599,15535358.14185,0,0,0,-1.615045428731,0.7184041889147,25008037.22128,24402237.4714762,128234600.7745,0.002020750099626,0,0,0,2.155130993926,3.734439233926,0,-1.615045428731,0.7182605505809,0.1703106085978,0.2805948983542,1.408070774219,3.47109044498,1696.188067084,-322.7738570422,0,0,172804.000,2099,0,0,3918.60289737
4100,-13093964.76314,-21511751.53651,15535596.39637,0,0,0,-1.615034679323,0.7184120726559,25008004.95016,24402205.1942294,128234431.1566,0.002020750119914,0,0,0,2.155114600085,3.734405770613,0,-1.615034679323,0.7182684704709,0.1703764385693,0.280599375325,1.408071906325,3.471143688408,1696.171750044,-322.7707520127,0,0,172804.100,2099,0,0,4018.603005035
4200,-13093842.36369,-21511654.10666,15535834.6485,0,0,0,-1.615023929852,0.7184199563879,25007972.67936,24402172.9172929,128234261.5403,0.002020750140201,0,0,0,2.155098206537,3.734372308168,0,-1.615023929852,0.7182763903519,0.1704422684664,0.2806038768036,1.408073038439,3.471196931485,1696.155462369,-322.7676525712,0,0,172804.200,2099,0,0,4118.6031127
4300,-13093719.9615,-21511556.67642,15536072.89824,0,0,0,-1.615013180316,0.7184278401107,25007940.40886,24402140.6406668,128234091.9257,0.002020750160488,0,0,0,2.155081813282,3.734338846591,0,-1.615013180316,0.7182843102239,0.1705080982892,0.2806083859211,1.408074170563,3.471250174213,1696.139115964,-322.7645419538,0,0,172804.300,2099,0,0,4218.603220363
4400,-13093597.55658,-21511459.2458,15536311.14559,0,0,0,-1.615002430716,0.7184357238243,25007908.13868,24402108.3643509,128233922.3127,0.002020750180776,0,0,0,2.155065420318,3.734305385882,0,-1.615002430716,0.718292230087,0.1705739280376,0.280612883053,1.408075302694,3.47130341659,1696.122838077,-322.7614443749,0,0,172804.400,2099,0,0,4318.603328025
4500,-13093475.14891,-21511361.8148,15536549.39055,0,0,0,-1.614991681052,0.7184436075288,25007875.86881,24402076.0883453,128233752.7013,0.002020750201063,0,0,0,2.155049027646,3.734271926041,0,-1.614991681052,0.7183001499412,0.1706397577116,0.2806173975446,1.408076434835,3.471356658618,1696.106511249,-322.7583374828,0,0,172804.500,2099,0,0,4418.603435686
4600,-13093352.7385,-21511264.38342,15536787.63312,0,0,0,-1.614980931325,0.7184514912241,25007843.59924,24402043.81265,128233583.0915,0.00202075022135,0,0,0,2.155032635267,3.734238467068,0,-1.614980931325,0.7183080697864,0.1707055873114,0.280621876355,1.408077566984,3.471409900295,1696.090233362,-322.7552399039,0,0,172804.600,2099,0,0,4518.603543346
4700,-13093230.32536,-21511166.95166,15537025.87329,0,0,0,-1.614970181533,0.7184593749102,25007811.32999,24402011.537265,128233413.4834,0.002020750241638,0,0,0,2.15501624318,3.734205008963,0,-1.614970181533,0.7183159896227,0.1707714168367,0.2806263861413,1.408078699142,3.471463141623,1696.07392611,-322.7521367371,0,0,172804.700,2099,0,0,4618.603651006
4800,-13093107.90948,-21511069.51952,15537264.11108,0,0,0,-1.614959431677,0.7184672585871,25007779.06105,24401979.2621902,128233243.8769,0.002020750261925,0,0,0,2.154999851385,3.734171551725,0,-1.614959431677,0.71832390945,0.1708372462878,0.2806308936916,1.408079831309,3.4715163826,1696.057628647,-322.7490354329,0,0,172804.800,2099,0,0,4718.603758664
4900,-13092985.49085,-21510972.087,15537502.34647,0,0,0,-1.614948681757,0.7184751422549,25007746.79241,24401946.9874258,128233074.2721,0.002020750282213,0,0,0,2.154983459882,3.734138095356,0,-1.614948681757,0.7183318292684,0.1709030756645,0.2806353948552,1.408080963484,3.471569623227,1696.041311607,-322.7459304035,0,0,172804.900,2099,0,0,4818.603866321
5000,-13092863.06949,-21510874.6541,15537740.57948,0,0,0,-1.614937931773,0.7184830259134,25007714.52409,24401914.7129716,128232904.6688,0.0020207503025,0,0,0,2.154967068671,3.734104639854,0,-1.614937931773,0.7183397490779,0.1709689049669,0.2806399006823,1.408082095668,3.471622863505,1696.025023932,-322.7428309619,0,0,172805.000,2099,0,0,4918.603973977
5100,-13092740.64539,-21510777.22082,15537978.81009,0,0,0,-1.614927181724,0.7184909095629,25007682.25608,24401882.4388278,128232735.0672,0.002020750322787,0,0,0,2.154950677752,3.73407118522,0,-1.614927181724,0.7183476688784,0.1710347341949,0.2806443840694,1.40808322786,3.471676103432,1696.008677527,-322.7397203445,0,0,172805.100,2099,0,0,5018.604081632
5200,-13092618.21855,-21510679.78716,15538217.03831,0,0,0,-1.614916431612,0.7184987932031,25007649.98838,24401850.1649942,128232565.4673,0.002020750343075,0,0,0,2.154934287125,3.734037731454,0,-1.614916431612,0.7183555886699,0.1711005633486,0.2806488893184,1.408084360062,3.471729343009,1695.99239964,-322.7366227657,0,0,172805.200,2099,0,0,5118.604189286
5300,-13092495.78897,-21510582.35312,15538455.26415,0,0,0,-1.614905681436,0.7185066768341,25007617.72099,24401817.8914709,128232395.8689,0.002020750363362,0,0,0,2.154917896791,3.734004278555,0,-1.614905681436,0.7183635084526,0.1711663924279,0.2806533966526,1.408085492272,3.471782582236,1695.976102177,-322.7335214615,0,0,172805.300,2099,0,0,5218.604296938
5400,-13092373.35665,-21510484.9187,15538693.48759,0,0,0,-1.614894931195,0.718514560456,25007585.4539,24401785.6182579,128232226.2722,0.002020750383649,0,0,0,2.154901506748,3.733970826524,0,-1.614894931195,0.7183714282262,0.1712322214329,0.2806579056056,1.40808662449,3.471835821113,1695.959755772,-322.7304108441,0,0,172805.400,2099,0,0,5318.60440459
5500,-13092250.9216,-21510387.4839,15538931.70864,0,0,0,-1.614884180891,0.7185224440687,25007553.18713,24401753.3453552,128232056.6772,0.002020750403937,0,0,0,2.154885116998,3.733937375361,0,-1.614884180891,0.718379347991,0.1712980503636,0.2806624072512,1.408087756718,3.47188905964,1695.943468097,-322.7273114026,0,0,172805.500,2099,0,0,5418.604512241
5600,-13092128.4838,-21510290.04872,15539169.92729,0,0,0,-1.614873430522,0.7185303276722,25007520.92067,24401721.0727628,128231887.0837,0.002020750424224,0,0,0,2.154868727539,3.733903925065,0,-1.614873430522,0.7183872677468,0.17136387922,0.2806668881104,1.408088888954,3.471942297817,1695.927170633,-322.7242100984,0,0,172805.600,2099,0,0,5518.604619891
5700,-13092006.04327,-21510192.61316,15539408.14356,0,0,0,-1.614862680089,0.7185382112666,25007488.65452,24401688.8004806,128231717.4919,0.002020750444512,0,0,0,2.154852338373,3.733870475637,0,-1.614862680089,0.7183951874936,0.171429708002,0.2806713885261,1.408090021198,3.471995535645,1695.910863382,-322.7211069316,0,0,172805.700,2099,0,0,5618.60472754
5800,-13091883.59999,-21510095.17722,15539646.35744,0,0,0,-1.614851929593,0.7185460948518,25007456.38868,24401656.5285088,128231547.9017,0.002020750464799,0,0,0,2.154835949499,3.733837027076,0,-1.614851929593,0.7184031072315,0.1714955367097,0.2806759048477,1.408091153452,3.472048773122,1695.89455613,-322.7180037647,0,0,172805.800,2099,0,0,5718.604835187
5900,-13091761.15398,-21509997.7409,15539884.56892,0,0,0,-1.614841179032,0.7185539784278,25007424.12315,24401624.2568472,128231378.3132,0.002020750485086,0,0,0,2.154819560917,3.733803579383,0,-1.614841179032,0.7184110269605,0.171561365343,0.2806804074239,1.408092285714,3.472102010249,1695.878229302,-322.7148968726,0,0,172805.900,2099,0,0,5818.604942834
6000,-13091638.70523,-21509900.3042,15540122.77802,0,0,0,-1.614830428407,0.7185618619946,25007391.85793,24401591.9854959,128231208.7262,0.002020750505374,0,0,0,2.154803172627,3.733770132558,0,-1.614830428407,0.7184189466805,0.1716271939021,0.2806849115339,1.408093417985,3.472155247026,1695.861951415,-322.7117992938,0,0,172806.000,2099,0,0,5918.60505048
6100,-13091516.25373,-21509802.86712,15540360.98472,0,0,0,-1.614819677718,0.7185697455523,25007359.59302,24401559.7144549,128231039.1409,0.002020750525661,0,0,0,2.154786784629,3.733736686599,0,-1.614819677718,0.7184268663916,0.1716930223868,0.2806894001826,1.408094550264,3.472208483453,1695.845614798,-322.708690539,0,0,172806.100,2099,0,0,6018.605158124
6200,-13091393.7995,-21509705.42966,15540599.18903,0,0,0,-1.614808926965,0.7185776291007,25007327.32843,24401527.4437242,128230869.5573,0.002020750545949,0,0,0,2.154770396923,3.733703241509,0,-1.614808926965,0.7184347860937,0.1717588507972,0.2806939005704,1.408095682552,3.47226171953,1695.829327123,-322.7055910975,0,0,172806.200,2099,0,0,6118.605265768
6300,-13091271.34253,-21509607.99183,15540837.39095,0,0,0,-1.614798176148,0.71858551264,25007295.06414,24401495.1733037,128230699.9753,0.002020750566236,0,0,0,2.154754009509,3.733669797285,0,-1.614798176148,0.7184427057869,0.1718246791332,0.2806984096247,1.408096814849,3.472314955257,1695.813059025,-322.7024953812,0,0,172806.300,2099,0,0,6218.60537341
6400,-13091148.88283,-21509510.55361,15541075.59048,0,0,0,-1.614787425266,0.7185933961702,25007262.80016,24401462.9031936,128230530.3948,0.002020750586523,0,0,0,2.154737622388,3.733636353929,0,-1.614787425266,0.7184506254711,0.1718905073949,0.2807029107112,1.408097947154,3.472368190634,1695.796741985,-322.6993903518,0,0,172806.400,2099,0,0,6318.605481052
6500,-13091026.42038,-21509413.11501,15541313.78762,0,0,0,-1.614776674321,0.7186012796911,25007230.53649,24401430.6333937,128230360.8161,0.002020750606811,0,0,0,2.154721235558,3.733602911441,0,-1.614776674321,0.7184585451464,0.1719563355823,0.2807074228762,1.408099079468,3.472421425661,1695.780444521,-322.6962890476,0,0,172806.500,2099,0,0,6418.605588692
6600,-13090903.95519,-21509315.67604,15541551.98237,0,0,0,-1.614765923312,0.7186091632029,25007198.27313,24401398.3639041,128230191.2389,0.002020750627098,0,0,0,2.154704849021,3.733569469819,0,-1.614765923312,0.7184664648128,0.1720221636954,0.2807119057465,1.408100211791,3.472474660338,1695.764088328,-322.6931765676,0,0,172806.600,2099,0,0,6518.605696332
6700,-13090781.48727,-21509218.23668,15541790.17472,0,0,0,-1.614755172238,0.7186170467055,25007166.01009,24401366.0947247,128230021.6634,0.002020750647385,0,0,0,2.154688462775,3.733536029065,0,-1.614755172238,0.7184743844702,0.1720879917341,0.2807164071075,1.408101344122,3.472527894665,1695.747781077,-322.6900734007,0,0,172806.700,2099,0,0,6618.60580397
6800,-13090659.0166,-21509120.79695,15542028.36469,0,0,0,-1.6147444211,0.718624930199,25007133.74735,24401333.8258557,128229852.0895,0.002020750667673,0,0,0,2.154672076822,3.733502589179,0,-1.6147444211,0.7184823041187,0.1721538196986,0.2807209329754,1.408102476463,3.472581128642,1695.731512978,-322.6869776845,0,0,172806.800,2099,0,0,6718.605911608
6900,-13090536.5432,-21509023.35683,15542266.55226,0,0,0,-1.614733669899,0.7186328136832,25007101.48492,24401301.5572969,128229682.5173,0.00202075068796,0,0,0,2.15465569116,3.733469150159,0,-1.614733669899,0.7184902237583,0.1722196475887,0.2807254220794,1.408103608811,3.472634362269,1695.715195938,-322.683872655,0,0,172806.900,2099,0,0,6818.606019244
7000,-13090414.06706,-21508925.91634,15542504.73744,0,0,0,-1.614722918633,0.7186406971583,25007069.2228,24401269.2890485,128229512.9467,0.002020750708248,0,0,0,2.154639305791,3.733435712007,0,-1.614722918633,0.7184981433889,0.1722854754045,0.2807299286133,1.408104741169,3.472687595546,1695.698918051,-322.6807750762,0,0,172807.000,2099,0,0,6918.606126879
7100,-13090291.58818,-21508828.47547,15542742.92023,0,0,0,-1.614712167303,0.7186485806242,25007036.961,24401237.0211102,128229343.3777,0.002020750728535,0,0,0,2.154622920713,3.733402274721,0,-1.614712167303,0.7185060630105,0.172351303146,0.2807344097691,1.408105873535,3.472740828474,1695.682601011,-322.6776700467,0,0,172807.100,2099,0,0,7018.606234513
7200,-13090169.10656,-21508731.03422,15542981.10063,0,0,0,-1.614701415909,0.718656464081,25007004.6995,24401204.7534823,128229173.8103,0.002020750748822,0,0,0,2.154606535928,3.733368838303,0,-1.614701415909,0.7185139826232,0.1724171308131,0.2807389189436,1.40810700591,3.472794061051,1695.666303548,-322.6745687425,0,0,172807.200,2099,0,0,7118.606342147
7300,-13090046.6222,-21508633.59259,15543219.27863,0,0,0,-1.614690664451,0.7186643475285,25006972.43832,24401172.4861647,128229004.2446,0.00202075076911,0,0,0,2.154590151435,3.733335402752,0,-1.614690664451,0.718521902227,0.172482958406,0.2807434382215,1.408108138293,3.472847293278,1695.649976719,-322.6714618504,0,0,172807.300,2099,0,0,7218.606449779
7400,-13089924.1351,-21508536.15058,15543457.45425,0,0,0,-1.614679912929,0.7186722309669,25006940.17744,24401140.2191573,128228834.6805,0.002020750789397,0,0,0,2.154573767234,3.733301968068,0,-1.614679912929,0.7185298218218,0.1725487859245,0.2807479375121,1.408109270685,3.472900525155,1695.633669468,-322.6683586836,0,0,172807.400,2099,0,0,7318.60655741
7500,-13089801.64526,-21508438.70819,15543695.62747,0,0,0,-1.614669161343,0.7186801143962,25006907.91688,24401107.9524602,128228665.1181,0.002020750809685,0,0,0,2.154557383324,3.733268534251,0,-1.614669161343,0.7185377414077,0.1726146133687,0.2807524407967,1.408110403086,3.472953756683,1695.617372004,-322.6652573794,0,0,172807.500,2099,0,0,7418.60666504
7600,-13089679.15269,-21508341.26542,15543933.7983,0,0,0,-1.614658409692,0.7186879978162,25006875.65662,24401075.6860734,128228495.5572,0.002020750829972,0,0,0,2.154540999707,3.733235101302,0,-1.614658409692,0.7185456609847,0.1726804407386,0.2807569218432,1.408111535496,3.47300698786,1695.601045176,-322.6621504873,0,0,172807.600,2099,0,0,7518.606772669
